BE/eV	PE: 20.0 eV
49.200000000000045	505.0
49.09999999999991	521.0
49.0	511.0
48.90000000000009	500.0
48.799999999999955	475.0
48.700000000000045	522.0
48.59999999999991	525.0
48.5	514.0
48.40000000000009	500.0
48.299999999999955	515.0
48.200000000000045	518.0
48.09999999999991	555.0
48.0	518.0
47.90000000000009	519.0
47.799999999999955	509.0
47.700000000000045	513.0
47.59999999999991	498.0
47.5	541.0
47.40000000000009	482.0
47.299999999999955	494.0
47.200000000000045	522.0
47.09999999999991	497.0
47.0	497.0
46.90000000000009	512.0
46.799999999999955	526.0
46.700000000000045	495.0
46.59999999999991	512.0
46.5	473.0
46.40000000000009	493.0
46.299999999999955	500.0
46.200000000000045	480.0
46.09999999999991	480.0
46.0	502.0
45.90000000000009	516.0
45.799999999999955	508.0
45.700000000000045	507.0
