#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,TiC,Ti 2+,Ti 3+,Ti 4+,TiC (2p1/2),Ti 2+ (2p1/2)
454.9000000000001,26918.0,455.3195000000001,15083.265842885268,3535.696018079012,11834.734157114732,15370.430175193744,10573.665126054238,4242.1407176071925,0.14021676716928286,554.4839424136192,1.1213621499367555e-20,0.00017235152444700956
454.79999999999995,26785.0,455.2195,15064.533046183828,4036.2614306699343,11720.466953816172,15756.728384486107,11934.064541207354,3295.191352913632,0.04845177533353934,527.4239351799865,1.6856384228018079e-21,0.00010340979988215269
454.70000000000005,26416.0,455.1195000000001,14808.759807460508,4195.080052007172,11607.240192539492,15802.320244546663,12817.225396125192,2482.9430825299137,0.01586846033004468,502.13583585592494,2.4520784965649133e-22,6.157530400038771e-05
454.5999999999999,26044.0,455.01949999999994,14548.028897309932,3896.787644161439,11495.971102690068,15392.758746851507,13099.408390371893,1814.8613221839162,0.004925782562271019,478.484072125843,3.45187700233222e-23,3.63872915039902e-05
454.5,25831.0,454.9195,14444.918945264255,3097.103494405599,11386.081054735745,14483.184549141344,12740.04035032905,1286.7989039966394,0.0014492090391688512,456.34382426677166,4.702478716989138e-24,2.1339841710137577e-05
454.4000000000001,24860.0,454.8195000000001,13580.140469884902,1832.0753262964408,11279.859530115098,13111.934856411539,11791.282749282547,885.0513637705116,0.0004041124050561442,435.60032682580845,6.1993840102288115e-25,1.2420267678938612e-05
454.29999999999995,23890.0,454.7195,12709.785432994926,212.0470878700089,11180.214567005074,11392.261654875083,10385.617565460001,590.4958164220008,0.00010680428597937536,416.1481590146692,7.908971497725202e-26,7.174126268183967e-06
454.20000000000005,21809.0,454.6195000000001,10717.580625314975,-1605.839119785498,11091.419374685025,9485.580254899527,8705.520437793726,382.16924170658336,2.6754111364529877e-05,397.8905445326118,9.764294211450416e-27,4.112494924990498e-06
454.0999999999999,19243.0,454.51949999999994,8223.371259444633,-3454.177469065614,11019.628740555367,7565.451271489753,6944.782235416671,239.93035263934686,6.351959652308604e-06,380.73867474218434,1.1665696865008909e-27,2.339591485711795e-06
454.0,16348.0,454.4195,5379.930953913656,-5184.621269360916,10968.069046086344,5783.447776725428,5272.718208201796,146.11850165290838,1.4293555813479314e-06,364.61106412045945,1.34874272697817e-28,1.3209092691823664e-06
453.9000000000001,14368.0,454.3195000000001,3433.335292639904,-6688.837888148434,10934.664707360096,4245.826819211662,3810.0730098087815,86.32086509828119,3.0485139286798886e-07,349.43294325962495,1.5090226672432606e-29,7.401235813992921e-07
453.79999999999995,13215.0,454.2195,2302.0738335869046,-7907.934018172933,10912.926166413095,3004.992148240162,2620.3893028909233,49.46715280483467,6.162422013289395e-08,335.13569207121907,1.6338427516793837e-30,4.1156060215331135e-07
453.70000000000005,12433.0,454.1195000000001,1534.6157838661857,-8833.916738730582,10898.384216133814,2064.4674774032314,1715.3126887423396,27.49847442845713,1.1806741086611289e-08,321.65631399350497,1.7118756877883725e-31,2.2712327644483157e-07
453.5999999999999,11984.0,454.01949999999994,1095.5848589762118,-9495.897473880244,10888.415141023788,1392.5176671435433,1068.7524340843117,14.828282212009592,2.143996113105008e-09,308.9369507206874,1.735726543673475e-32,1.2439066616487787e-07
453.5,11717.0,453.9195,835.9056594267204,-9942.574637597925,10881.09434057328,938.5197029753549,633.8388052861673,7.756461505450279,3.6900589017799944e-10,296.92443611575817,1.7030882016854362e-33,6.761020317871358e-08
453.4000000000001,11550.0,453.8195000000001,674.6309461712899,-10228.047093011497,10875.36905382871,647.3219608172132,357.8163279651214,3.93574539656962,6.019465839569639e-11,285.569887418992,1.6171093091513403e-34,3.6469934794402456e-08
453.29999999999995,11641.0,453.7195,771.1106446675967,-10400.844286389536,10869.889355332403,469.04506894286646,192.279508625241,1.9372287556814944,9.306748127384851e-12,274.8283315424112,1.4858934482338894e-35,1.9523426013608364e-08
453.20000000000005,11444.0,453.6195000000001,579.2287465320042,-10500.829985160315,10864.771253467996,363.94126830768096,98.35793906221913,0.9249651581610246,1.363808264000609e-12,264.6583640769271,1.3212398658899939e-36,1.0372307260817843e-08
453.0999999999999,11454.0,453.51949999999994,593.6743232717399,-10556.979168495563,10860.32567672826,303.3465082326975,47.89625885095203,0.42841078658126186,1.894192120281186e-13,255.0218385896952,1.1368967990843645e-37,5.468812256335198e-09
453.0,11337.0,453.4195,480.7466297738829,-10587.973786098259,10856.253370226117,268.2795841278589,22.203520143964628,0.1924801623260566,2.4935040866237058e-14,245.88358381870663,9.466849181979887e-39,2.861600174351836e-09
452.9000000000001,11405.0,453.3195000000001,552.6634956552625,-10605.242451232647,10852.336504344737,247.0940531120897,9.79901822080555,0.08388843871547258,3.111082255304889e-15,237.21114645108264,7.628419803582897e-40,1.4860149930068113e-09
452.79999999999995,11154.0,453.2195,304.9139144536912,-10615.958916179843,10849.086085546309,233.12716936646646,4.11714635727846,0.03546572180671533,3.678987006386106e-16,228.97455728661546,5.948508685238678e-41,7.658359111901069e-10
452.70000000000005,11101.0,453.1195000000001,254.0324518061625,-10624.159952810196,10846.967548193838,222.8075953836417,1.646931919783727,0.014544742964975257,4.123446507565108e-17,221.14611872050133,4.488752757336693e-42,3.9169367758767206e-10
452.5999999999999,11133.0,453.01949999999994,288.0872120241511,-10630.579550880553,10844.912787975849,214.33323709529563,0.6272392674329001,0.005786205510727529,4.380340051642178e-18,213.7002116221532,3.2778345259707304e-43,1.988179970564087e-10
452.5,11071.0,452.9195,228.0434679196951,-10636.11373151622,10842.956532080305,206.8428005640862,0.22744781564454195,0.002232915119981286,4.410325457493922e-19,206.6131198332215,2.316284024842194e-44,1.00152806893681e-10
452.4000000000001,11072.0,452.8195000000001,230.78252566194715,-10641.275238111075,10841.217474338053,199.94223622697726,0.07852970165002333,0.0008358746042235104,4.2087080675215107e-20,199.86287065067293,1.5839436937617702e-45,5.0068992769754924e-11
452.29999999999995,10885.0,452.7195,44.827150744680694,-10646.717639121829,10840.17284925532,193.45521013348986,0.025816803775727194,0.0003035292877316859,3.806644466776404e-21,193.42908980040156,1.048167057799837e-46,2.4841217804818928e-11
452.20000000000005,11000.0,452.6195000000001,160.6057895975846,-10652.093152296791,10839.394210402415,187.30105810562338,0.008081649816499292,0.00010691795195533118,3.2632562706936773e-22,187.2928695378427,6.712183441877683e-48,1.2231372959306004e-11
452.0999999999999,10949.0,452.51949999999994,110.63385122439468,-10656.927054592992,10838.366148775605,181.4390941826136,0.0024090135488005213,3.653349452496494e-05,2.6514008841743417e-23,181.4366486355643,4.159483243142052e-49,5.9768978501441064e-12
452.0,10917.0,452.4195,79.35394938841273,-10661.80125156355,10837.646050611587,175.84479904803828,0.0006838056412814678,1.21093925023899e-05,2.041808291445955e-24,175.8441031330016,2.494347195778314e-50,2.8985096887400695e-12
451.9000000000001,11053.0,452.3195000000001,216.475211041281,-10666.024553397969,10836.524788958719,170.50023556075035,0.0001848386588063746,3.893534730683555e-06,1.4902868871055388e-25,170.5000468285554,1.447491787515697e-51,1.394992837385585e-12
451.79999999999995,11118.0,452.2195,283.3697402198013,-10669.239870392861,10834.630259780199,165.3903893873371,4.7580826874579375e-05,1.2143847530567891e-06,1.03095604151423e-26,165.39034059212483,8.128617950592336e-53,6.662964469843562e-13
451.70000000000005,11021.0,452.1195000000001,188.1569365199357,-10672.341241783926,10832.843063480064,160.50182169613754,1.1664400558286373e-05,3.674168884540647e-07,6.759674232426168e-28,160.50180966431978,4.417315700587116e-54,3.1583577069229654e-13
451.5999999999999,11002.0,452.01949999999994,170.51639225755935,-10675.661436721963,10831.48360774244,155.8221710204783,2.7233043732222398e-06,1.0783319672849097e-07,4.200749031574188e-29,155.82216818934057,2.3229561792081517e-55,1.4857763183218624e-13
451.5,10903.0,451.9195,72.43724331433623,-10679.222805747302,10830.562756685664,151.33995093836123,6.055432004968099e-07,3.0699860456336776e-08,2.4742470210966804e-30,151.3399503021181,1.1821271144479724e-56,6.936555200008076e-14
451.4000000000001,10847.0,451.8195000000001,16.77538000554523,-10683.180172701737,10830.224619994455,147.04444729271654,1.2823924019163095e-07,8.478340978995624e-09,1.3812577473300612e-31,147.04444715599894,5.821402920565133e-58,3.213901481552732e-14
451.29999999999995,10836.0,451.7195,5.861177849914384,-10687.21317278416,10830.138822150086,142.92564936592518,2.5866343195058474e-08,2.2713073823798338e-09,7.30839057042179e-33,142.9256493377875,2.7741580386396666e-59,1.4778133019335858e-14
451.20000000000005,10924.0,451.6195000000001,94.24058693214829,-10690.785218891639,10829.759413067852,138.97419417621373,4.969338969974926e-09,5.902438928684143e-10,3.6650855893122603e-34,138.97419417065416,1.279306300795673e-60,6.7438030943500984e-15
451.0999999999999,10955.0,451.51949999999994,126.07563690827556,-10693.743045636456,10828.924363091724,135.18131745526733,9.093323077240895e-10,1.4879133763216038e-10,1.7420549269251264e-35,135.18131745420922,5.708965619213564e-62,3.0541368252359e-15
451.0,10889.0,451.4195,60.78387813927657,-10696.677312625246,10828.216121860723,131.5388092354772,1.584957697299957e-10,3.6384327327273827e-11,7.847926339536377e-37,131.53880923528232,2.4653558533484874e-63,1.3726834456072032e-15
450.9000000000001,10910.0,451.3195000000001,82.32629915601683,-10699.634727601957,10827.673700843983,128.03897324202643,2.6314439504901153e-11,8.63061230724114e-12,3.3509144694665714e-38,128.03897324199147,1.03024580447486e-64,6.122807439066606e-16
450.79999999999995,10842.0,451.2195,14.694028872883791,-10702.631381477337,10827.305971127116,124.6745896497787,4.161615874198321e-12,1.9859093591325506e-12,1.3560856436073555e-39,124.67458964977254,4.166207573080421e-66,2.710373263462147e-16
450.70000000000005,10895.0,451.1195000000001,68.00748694518552,-10705.553632175077,10826.992513054814,121.43888087973842,6.269472063592762e-13,4.432694419277548e-13,5.201471754629846e-41,121.43888087973735,1.6303450298437157e-67,1.190709740397176e-16
450.5999999999999,10979.0,451.01949999999994,152.84456784587746,-10707.829951995554,10826.155432154123,118.3254801585681,8.997263012402941e-14,9.597690026210373e-14,1.8909529432843466e-42,118.32548015856791,6.173855750440007e-69,5.191358325627036e-17
450.5,10977.0,450.9195,152.0,-10709.67159740468,10825.0,115.32840259531979,1.2300119337228611e-14,2.0158406668121988e-14,6.515542008762408e-44,115.32840259531976,2.2624111594146205e-70,2.2462309395659515e-17
450.4000000000001,10825.0,450.8195000000001,0.0,-10712.55798144658,10825.0,112.44201855341925,1.601903451596679e-15,4.107109115327425e-15,2.127824121013972e-45,112.44201855341925,8.02277223558694e-72,9.645530125353059e-18
450.29999999999995,10851.0,450.7195,26.0,-10715.338970882472,10825.0,109.6610291175272,1.9874660759642902e-16,8.117211015855379e-16,6.586220358321083e-47,109.6610291175272,2.7530559506048652e-73,4.110513671530554e-18
