#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,TiO2,Ti 3+,Ti 2+,Ti-C,Ti-C (2p1/2),Ti 2+(2p1/2),Ti 3+(2p1/2),Ti 4+ (2p1/2)
456.0999999999999,12470.0,456.7317999999999,7994.496471423436,2839.741402879693,4475.503528576564,7315.244931456257,197.635450488296,2576.9743629003765,2872.3058452934783,1585.6767921243234,2.429874838834328,58.90778737208324,17.851257038494474,3.4635614003702986
456.0,12678.0,456.6318,8265.29104704251,3248.845423839771,4412.70895295749,7661.55437679726,184.1137094520862,2275.638728138078,3359.9923691067575,1762.2995048347648,2.0775949354060335,56.74335576692607,17.309275887402052,3.379838675839908
455.9000000000001,13115.0,456.5318000000001,8768.073141308636,3785.1195090161555,4346.926858691364,8132.0463677075195,171.91115094490036,1993.748919231347,3922.17334451983,1967.652646519258,1.7745972779866015,54.69512266110505,16.791477712309664,3.299108840782352
455.79999999999995,13541.0,456.43179999999995,9263.711089309072,4447.3397399519845,4277.288910690929,8724.628650642913,160.86434957759894,1740.8143370026116,4541.837138430114,2207.325962245,1.5141981666309388,52.754981599187744,16.2964523965949,3.2212312251761936
455.70000000000005,13753.0,456.33180000000004,9548.362479978672,5199.184108756877,4204.637520021328,9403.821628778205,150.83401287616874,1519.6056902073951,5174.287160419142,2487.9196832715293,1.2906026840844094,50.91551541561416,15.82289059388124,3.1460733103878935
455.5999999999999,14115.0,456.2317999999999,9985.802555724506,5967.034378196227,4129.1974442754945,10096.231822471722,141.7009001415906,1329.0226567289092,5739.703495025992,2817.0929712641437,1.0987862550198686,49.169927632902365,15.369575253149938,3.073510170016526
455.5,14423.0,456.1318,10372.425124692345,6651.494369287081,4050.574875307656,10702.069244594737,133.3625098841775,1166.1191355058759,6132.70076395029,3203.5016631464027,0.9343925621670459,47.51198163137319,14.93537395955853,3.003423954892257
455.4000000000001,14543.0,456.0318000000001,10573.316646901494,7163.101165418144,3969.683353098506,11132.78451851665,125.73037801505673,1027.3231708352246,6259.030976320202,3656.515465926461,0.7936453900022807,45.93594660850725,14.519232002903228,2.935703418291751
455.29999999999995,15078.0,455.93179999999995,11192.37477813844,7474.3157180441995,3885.625221861559,11359.940939905759,118.72786371069924,909.0849041038205,6084.517761952689,4185.510178718806,0.6732723632793569,44.43654948242387,14.120166096208763,2.8702434778317936
455.20000000000005,15381.0,455.83180000000004,11583.333549651077,7637.1439326884865,3797.666450348923,11434.81038303741,112.28832652841452,808.1745074680235,5655.866725000566,4798.3572496706365,0.5704388734037352,43.008932009504534,13.737258676016642,2.806944810842993
455.0999999999999,15435.0,455.7317999999999,11727.358404079287,7749.792389173626,3707.6415959207134,11457.43398509434,106.3536188942297,721.7864649593363,5072.610972302531,5498.436259495157,0.4826907541358388,41.648612484712345,13.369652723900206,2.745713480335259
455.0,15559.0,455.6318,11942.771391420392,7905.447160388337,3616.2286085796068,11521.675768967943,100.87283397695022,647.5460950365343,4437.732850015284,6279.061626326995,0.4079044901680584,40.35145147735349,13.016547055709548,2.6864605889482736
454.9000000000001,15499.0,455.5318000000001,11975.14130526489,8149.311168006945,3523.85869473511,11673.169862742056,95.80126130696631,583.4722960368463,3825.3056752950424,7113.826471060439,0.3442439263962667,39.11362112676939,12.677192031075853,2.6291019585197013
454.79999999999995,15217.0,455.43179999999995,11784.901532719923,8456.700196474894,3432.0984672800773,11888.798663754971,91.09951213156928,527.9249109939706,3274.7446247329212,7941.883472238825,0.2901225991997489,37.9315775842787,12.350885641073404,2.573557833133487
454.70000000000005,15149.0,455.33180000000004,11808.016330939416,8727.517310723024,3340.983669060584,12068.500979783608,86.73278404670191,479.5506086674803,2799.6209981576053,8650.993659191701,0.24417093930278738,36.80203624053457,12.036969936576952,2.519752603704409
454.5999999999999,14754.0,455.2317999999999,11503.042602495058,8789.728513563012,3250.957397504942,12040.685911067954,82.67024038703516,437.2333905398794,2398.721969354347,9071.930711343977,0.20520770336460983,35.72194942306037,11.734827763958307,2.4676145523340223
454.5,14455.0,455.1318,11292.076336742284,8441.816884349922,3162.923663257716,11604.740547607638,78.8844845543148,400.0518556367014,2064.155175277661,9012.927375375606,0.17221508197837723,34.6884862881348,11.443879778403522,2.417075614837927
454.4000000000001,13801.0,455.0318000000001,10723.097959485749,7553.205086626291,3077.902040514251,10631.107127140542,75.35111319359228,367.2434452034664,1786.0194572693217,8355.118126932655,0.14431700821035656,33.69901466503457,11.163581708277363,2.3680711599820716
454.29999999999995,12877.0,454.93179999999995,9878.66103525722,6173.771265918808,2998.3389647427803,9172.110230661589,72.04833510217654,338.1750610834623,1554.6719728741998,7161.129055075016,0.12076025561250649,32.75108464020435,10.893421846812656,2.3205397841027056
454.20000000000005,11183.0,454.83180000000004,8254.691234167709,4538.343854501261,2928.30876583229,7466.652620333552,68.95664513793203,312.31916650799576,1361.629313649604,5678.896841504161,0.10089796974254822,31.842413694356146,10.632918749863157,2.274423119897741
454.0999999999999,8969.0,454.7317999999999,6096.113402567835,2933.0197586923714,2872.886597432165,5805.906356124537,66.05854430907738,289.2344503789694,1199.7893917706133,4207.157636334992,0.0841753242504588,30.97087322768882,10.38161912066196,2.2296656582836074
454.0,6979.0,454.6318,4145.666701215183,1556.4914694299928,2833.3332987848175,4389.82476821481,63.33829877430535,268.5502188698931,1063.3563277348621,2952.050019028282,0.07011703285436555,30.134476327801902,10.139095864499804,2.186214582311135
453.9000000000001,5409.0,454.5318000000001,2601.7248268070425,480.11617032751246,2807.2751731929575,3287.39134352047,60.78173173502634,249.95379819598207,947.6597725277396,1987.5573920168495,0.05831648311330882,29.331366651606256,9.90494629793783,2.1440196122149477
453.79999999999995,4538.0,454.43179999999995,1747.5214221342212,-312.82635693789007,2790.478577865779,2477.6522209278887,58.37604322164723,233.18035536925413,848.9561741492016,1296.749590233214,0.048426287711911035,28.559808307362356,9.678790498742693,2.103032860755076
453.70000000000005,4077.0,454.33180000000004,1298.284187762305,-875.8484370391545,2778.715812237695,1902.8673751985405,56.10965360826773,218.00465508628616,764.2474309038408,825.1238304074716,0.04015007473286583,27.81817663578191,9.460269784082515,2.063208698076992
453.5999999999999,3629.0,454.2317999999999,858.614032639885,-1268.7065785006855,2770.385967360115,1501.6793888594295,53.97206737266476,204.23436580384518,691.1279972885105,513.9332243021337,0.03323536072506201,27.104949800422904,9.249045305746403,2.0245036253810924
453.5,3429.0,454.1318,664.4962165989032,-1541.7972720642485,2764.503783401097,1222.7065113368483,51.95375417988945,191.70460629655565,627.6609729376127,313.90933653641514,0.02746736978528241,26.418701107577068,9.044796752258588,1.9868761567543871
453.4000000000001,3386.0,454.0318000000001,626.4819166634138,-1732.1971307266297,2759.518083336586,1027.3209526099565,50.04604483070215,180.2734872238425,572.2797409218357,188.14341611305255,0.02266367878146445,25.75809198447091,8.847221148705755,1.950286708565516
453.29999999999995,3255.0,453.93179999999995,499.83168965759614,-1867.0396030770546,2755.168310342404,888.1287072653492,48.24103999985801,169.81845274389485,523.7107067273273,110.64724341641298,0.01866958361398863,25.121865552368995,8.656031745995614,1.9146974958776168
453.20000000000005,3237.0,453.83180000000004,485.63752789431146,-1964.9868961981779,2751.3624721056885,786.3755759075106,46.53153000762654,160.23326727717622,480.9128888180481,63.822665545045176,0.015354094331931021,24.50884073787925,8.470956992028702,1.880072435374562
453.0999999999999,3142.0,453.7317999999999,394.0347831893896,-2038.4444516991148,2747.9652168106104,709.5207651114957,44.91092413337662,151.42552418738933,443.03072842503093,36.084958383404064,0.012606478246486849,23.917906871744623,8.291739577967075,1.8463770543365152
453.0,3011.0,453.6318,265.5821945875264,-2096.098224312894,2745.4178054124736,649.3195810995795,43.37318820202494,143.31457813615654,409.357174088868,19.984574703993385,0.010333280125151346,23.348018729744176,8.11813555342725,1.8135784052401696
452.9000000000001,3076.0,453.5318000000001,332.8934809992302,-2142.6873157681343,2743.10651900077,600.4192032326355,41.91278935987477,135.82982258416166,379.3047203844189,10.833664681402974,0.008455757286338246,22.798191974935857,7.949913504966766,1.781644985588221
452.79999999999995,3039.0,453.43179999999995,298.3312427758774,-2181.295706623177,2740.6687572241226,559.3730506009456,40.52464711289372,128.90924948793736,352.3825997202966,5.7447471846384435,0.0069076750998851135,22.26749896470657,7.78685379276541,1.7505466626075257
452.70000000000005,3028.0,453.33180000000004,289.6018140623837,-2214.4295739861846,2738.3981859376163,523.9686119514315,39.20408983210275,122.49824056571366,328.17874030705184,2.977840498334575,0.005633415163730624,21.755064889738975,7.62874784084537,1.7202546024806216
452.5999999999999,3016.0,453.2317999999999,279.8008216873991,-2243.4195783678106,2736.199178312601,492.77959994479016,37.94681604213195,116.54854928146504,306.3454259809642,1.5080193901617842,0.004586354384918846,21.260064215292438,7.475397476588732,1.6907412038010612
452.5,2913.0,453.1318,178.57103338210845,-2269.555112387583,2734.4289666178915,464.87385423030844,36.748859903481204,111.01744047125094,286.58784157812585,0.7456730501838781,0.0037274784406815557,20.781717398161188,7.326614315695902,1.6619800349688483
452.4000000000001,2932.0,453.0318000000001,199.0293090922728,-2293.3439772931106,2732.970690907727,439.6267136146164,35.60656037904357,105.86696073641724,268.6548769350274,0.359838546888753,0.0030241977171421514,20.31928785521683,7.182219189045478,1.6339457752599535
452.29999999999995,2938.0,452.93179999999995,206.59581526150396,-2314.8000530799636,2731.404184738496,416.6041316585326,34.516533643908375,101.06331769102002,252.33170680307956,0.16938925322886866,0.0024493378929895874,19.872079161835007,7.04204160824042,1.6066141593273775
452.20000000000005,2911.0,452.83180000000004,181.09305240587355,-2334.4161311045677,2729.9069475941264,395.4908164895588,33.475648355665,96.57635013364192,237.43377373497316,0.0777503320192236,0.00198028091710895,19.43943246054712,6.905919266888435,1.5799619249069028
452.0999999999999,2909.0,452.7317999999999,180.48946799948226,-2352.4637977613334,2728.5105320005177,376.04673423918456,32.48100345233677,92.37907442218564,223.8018846734466,0.03478505537960251,0.001598235279276057,19.02072406212419,6.7736975749151265,1.5539667635174101
452.0,2859.0,452.6318,131.69511094294103,-2369.2238389000904,2727.304889057059,358.0810501569684,31.529908187955645,88.4472949234149,211.29819591023642,0.015163797707789735,0.0012876172412899917,18.615363223003595,6.6452292234457335,1.5286072739630308
451.9000000000001,2879.0,452.5318000000001,152.79379442829668,-2384.769661595173,2726.2062055717033,341.43654397653034,30.619864152449452,84.75926851093902,199.80291009470056,0.0064389104674038005,0.0010355271258024685,18.222790084413035,6.520373777980014,1.5038629184550882
451.79999999999995,2796.0,452.43179999999995,70.6567504838913,-2399.3630601755444,2725.3432495161087,325.9801893405643,29.748549054337683,81.29541479650301,189.21154668858387,0.002662455327336701,0.0008313068909442893,17.842473759944944,6.398997297788525,1.47971398118806
451.70000000000005,2837.0,452.33180000000004,112.36356680091876,-2413.03912753533,2724.6364331990812,311.59730566375134,28.913802072011137,78.03806517549457,179.43267640212474,0.001071778695677142,0.00066616708447951,17.473910559509417,6.2809719796177275,1.4561415292135276
451.5999999999999,2899.0,452.2317999999999,175.47518725199234,-2425.337046133549,2723.5248127480077,298.1877666144589,28.113610603048375,74.97124491129559,170.3860327582109,0.0004199309030506423,0.0005328729026581833,17.11662233868448,6.166175823946652,1.4331273754672118
451.5,2903.0,452.1318,180.85130429447736,-2436.4852955502733,2722.1486957055226,285.66340015524946,27.34609826160443,72.08048342307445,162.00093155504456,0.00016010552597068496,0.0004254805032135468,16.770154963492505,6.054492322188129,1.4106540438161395
451.4000000000001,2770.0,452.0318000000001,48.737967839942485,-2447.3159363739055,2721.2620321600575,273.94609578615217,26.60951399162012,69.35264871579629,154.21494279319737,5.938876496802788e-05,0.0003391159632101016,16.43407688146961,5.9458101633412355,1.3887047359993907
451.29999999999995,2867.0,451.93179999999995,146.4919370391267,-2457.541712497177,2720.5080629608733,262.9663504636963,25.90222217920878,66.7758025321097,146.97277048366658,2.1428538165351786e-05,0.00026979035248005887,16.107977790739604,5.8400229587335755,1.3672633003474177
451.20000000000005,2824.0,451.83180000000004,104.46110651773142,-2466.876789811584,2719.5388934822686,252.6621036706849,25.222693661024692,64.33907333671236,140.22530432269917,7.519660517800524e-06,0.000214245331284495,15.791467399496208,5.737028983589612,1.346314202171038
451.0999999999999,2771.0,451.7317999999999,52.06560571010641,-2475.9566179591598,2718.9343942898936,242.97777633073363,24.56949753722628,62.03254468572331,133.92881401837374,2.5659858734469746e-06,0.0001698244937272784,15.484174268952328,5.636730934259733,1.3258424957186337
451.0,2787.0,451.6318,68.53134576654338,-2484.6051917021737,2718.4686542334566,233.86346253128292,23.941293708025125,59.847156902453584,128.04426247200905,8.513315036209407e-07,0.00013436638164250668,15.185744733431132,5.539035700042296,1.30583379760859
450.9000000000001,2882.0,451.5318000000001,164.43103611029164,-2492.294722494836,2717.5689638897084,225.274241394872,23.336826061774723,57.774620289128464,122.53671835166699,2.745834317069977e-07,0.00010611570073375529,14.895841891769996,5.443854148599997,1.2862742616476623
450.79999999999995,2807.0,451.43179999999995,90.41524108268595,-2499.4151723447653,2716.584758917314,217.16958657254864,22.754916250579377,55.80733836322857,117.37485207911377,8.608514121892905e-08,8.364979360780993e-05,14.61414466473409,5.351100924059675,1.2671505549544348
450.70000000000005,2777.0,451.33180000000004,61.0,-2506.4871432678606,2716.0,209.51285673213943,22.194457996331977,53.938339824662265,112.53050206123203,2.623076655331689e-08,6.581787387533289e-05,14.340346913552334,5.260694256945392,1.2484498353107598
450.5999999999999,2716.0,451.2317999999999,0.0,-2513.729145878425,2716.0,202.2708541215753,21.654411876243117,52.16121814367565,107.97830027305947,7.76742546712851e-09,5.169091093336894e-05,14.074156615091418,5.172555785158085,1.2301597296691744
450.5,2741.0,451.1318,25.0,-2520.586559180854,2716.0,195.41344081914613,21.133800542391057,50.47007781489051,103.69534815064374,2.235033128013679e-09,4.052038500586084e-05,13.815295089570139,5.086610385280245,1.212268313750433
450.4000000000001,2842.0,451.0318000000001,126.0,-2527.0867958612644,2716.0,188.91320413873578,20.631704334542366,48.85948645432858,99.6609352616188,6.248753404912953e-10,3.170441361511866e-05,13.563496277014295,5.002786013525977,1.194764092667265
450.29999999999995,2761.0,450.93179999999995,45.0,-2533.2548359052657,2716.0,182.74516409473446,20.147257249800433,47.324432028455,95.85629445909557,1.6973029094734146e-10,2.475999067724276e-05,13.318506058989197,4.92101355571703,1.1776359825168152
450.20000000000005,2815.0,450.83180000000004,99.0,-2539.1134830219135,2716.0,176.8865169780865,19.679643236348603,45.86028459949616,92.26438824092281,4.4787155889865445e-11,1.930028324975372e-05,13.080081622401291,4.841226685703133,1.1608732928864736
450.0999999999999,2808.0,450.7317999999999,92.0,-2544.683589969804,2716.0,171.31641003019593,19.228092781888527,44.462762052748246,88.86972187512194,1.1482219365614059e-11,1.5016103903482445e-05,12.847990862413576,4.7633617316869215,1.1444657102213216
450.0,2796.0,450.6318,80.0,-2549.984257027007,2716.0,166.01574297299305,18.791879770370137,43.12789934141867,85.65817954664563,2.8561736490328506e-12,1.1660822907967627e-05,12.622011821768696,4.68735754995818,1.1284032820059977
