#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!),,,,,,,,
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,C-O,TiO2
526.8,304,527.4539,116.901449463889,1.23606874968016,187.098550536111,188.334619285792,187.098550536111,1.23606855308139,1.96598767169094E-07
526.7,212,527.3539,24.9014500013,0.910276097627303,187.0985499987,188.008826096327,187.0985499987,0.910276067235185,3.03921235304588E-08
526.6,259,527.2539,71.9014501157752,0.666304419349842,187.098549884225,187.764854303575,187.098549884225,0.666304414976584,4.37324626289366E-09
526.5,266,527.1539,78.9014504463156,0.484776163592557,187.098549553684,187.583325717277,187.098549553684,0.484776163006807,5.8574616507063E-10
526.4,231,527.0539,43.9014508090359,0.350573288571553,187.098549190964,187.449122479536,187.098549190964,0.350573288498528,7.30260157435884E-11
526.3,152,526.9539,-35.0985489891433,0.251991207504489,187.098548989143,187.350540196648,187.098548989143,0.251991207496016,8.4743889162058E-12
526.2,175,526.8539,-12.098549150496,0.180036662017756,187.098549150496,187.278585812514,187.098549150496,0.180036662016845,9.15380819930733E-13
526.1,151,526.7539,-36.0985492061146,0.127851408391109,187.098549206115,187.226400614506,187.098549206115,0.127851408391018,9.20360259298122E-14
526,165,526.6539,-22.0985493720643,0.09024415448539,187.098549372064,187.18879352655,187.098549372064,0.0902441544853773,8.61343814872096E-15
525.9,287,526.5539,99.9014505263458,0.0633142757950225,187.098549473654,187.161863749449,187.098549473654,0.0633142757950135,7.5033957592604E-16
525.8,210,526.4539,22.9014509856058,0.0441522872549172,187.098549014394,187.142701301649,187.098549014394,0.044152287254931,6.08417643675176E-17
525.7,216,526.3539,28.9014510908868,0.03060368823418,187.098548909113,187.129152597347,187.098548909113,0.0306036882341922,4.59206871750686E-18
525.6,339,526.2539,151.901451223751,0.0210845011916945,187.098548776249,187.119633277441,187.098548776249,0.0210845011917024,3.22609824778863E-19
525.5,168,526.1539,-19.0985480779385,0.0144384938669475,187.098548077939,187.112986571805,187.098548077939,0.0144384938669367,2.10964525175958E-20
525.4,173,526.0539,-14.098548165737,0.0098276448560739,187.098548165737,187.108375810593,187.098548165737,0.00982764485607707,1.28411496711938E-21
525.3,150,525.9539,-37.0985482305499,0.00664884202936378,187.09854823055,187.105197072579,187.09854823055,0.00664884202935575,7.27546935471985E-23
525.2,355,525.8539,167.901451598903,0.00447107108698219,187.098548401097,187.103019472184,187.098548401097,0.00447107108698944,3.83690243285181E-24
525.1,279,525.7539,91.9014523707682,0.00298845096850187,187.098547629232,187.1015360802,187.098547629232,0.00298845096851077,1.88348917363074E-25
525,235,525.6539,47.9014527932512,0.00198540766481869,187.098547206749,187.100532614414,187.098547206749,0.00198540766483029,8.60613457444505E-27
