#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi*,pi-pi*2,C-C,C-O,C=O,TiC
290.29999999999995,1121.0,290.95279999999997,411.571483824991,-276.02463642320384,709.428516175009,433.40387975180516,52.04380423857836,347.77022363535445,1.509008765169559e-82,21.125662102282558,7.673755265148314,4.622574182914415,0.16786032752705984
290.20000000000005,1152.0,290.85280000000006,443.8866295127283,-273.00759170023076,708.1133704872717,435.10577878704095,53.69528228206786,346.317766974467,4.041129043329923e-87,21.917055494339365,8.021087555229832,4.98290394542609,0.17168253551082371
290.0999999999999,1172.0,290.7527999999999,465.28435112640364,-272.320281392646,706.7156488735964,434.39536748095037,55.426636223843246,342.26002689093576,8.174785328576494e-92,22.754845992767986,8.392247622636809,5.385973892593046,0.17563685817357785
290.0,1152.0,290.6528,446.68637695523125,-273.9228783397254,705.3136230447687,431.39074470504335,57.243101561461344,335.6970526447416,1.2491444899111941e-96,23.642808423039433,8.789435916440741,5.838616701145733,0.17972945821452946
289.9000000000001,1103.0,290.5528000000001,398.98647919596556,-277.7412933103484,704.0135208040344,426.27222749368605,59.15034989330904,326.78865204541205,1.441822100154101e-101,24.58511253262959,9.215109024815018,6.349037135429765,0.18396686209056132
289.79999999999995,1120.0,290.45279999999997,417.24131382254404,-283.48257826940454,702.758686177456,419.2761079080514,61.154533248189246,315.74768954233974,1.25711023196846e-106,25.58637243223325,9.67201569086687,6.927141008319657,0.1883559861026214
289.70000000000005,1103.0,290.35280000000006,401.5000126508063,-290.81352093526357,701.4999873491937,410.68646641393013,63.26233376261556,302.83133292024166,8.279378288125215e-112,26.651702764368046,10.163238760951602,7.5849540410610246,0.19290416469221636
289.5999999999999,1103.0,290.2527999999999,402.73641224727976,-299.43800436395065,700.2635877527202,400.8255833887696,65.48101945607723,288.3307610938566,4.118933427635798e-117,27.786782430533943,10.692244182696735,8.337157044440222,0.19761918116485047
289.5,1070.0,290.1528,370.92580833494674,-309.0306203571063,699.0741916650533,390.043571307947,67.81850697487837,272.5599185866412,1.5478700640134448e-122,28.997926747352054,11.262938405370795,9.201771292623517,0.20250930108110998
289.4000000000001,1031.0,290.0528000000001,333.0080068752327,-319.2841039646517,697.9919931247673,378.7078891601156,70.28343231783111,255.84393216739304,4.393867041480951e-128,30.29216891396602,11.879735825081836,10.201036627259708,0.20758330858392676
289.29999999999995,1040.0,289.95279999999997,343.0473462285569,-329.7592573707755,696.9526537714431,367.1933964006676,72.88523072558897,238.5077914928058,9.42154230865454e-134,31.67735164315241,12.54763827474554,11.362533718414142,0.21285054596072608
289.20000000000005,1031.0,289.85280000000006,335.0898861764408,-340.03655694331803,695.9101138235592,355.87355688024115,75.6342271161711,220.86584189946836,1.5260184209772179e-139,33.162229720021784,13.272329000810387,12.720608186995264,0.2183209567742303
289.0999999999999,1053.0,289.7527999999999,358.15565300615583,-349.731033492123,694.8443469938442,345.11331350172117,78.54173868840819,203.21255037962774,1.867068411334095e-145,34.756584083143636,14.060284116188777,14.318151101417879,0.22400513293497587
289.0,1051.0,289.6528,357.2554963220747,-358.48048810945966,693.7445036779253,335.26401556846565,81.62019160084444,185.81489432443513,1.7255333921032127e-151,36.47134774775972,14.918905197751025,16.208762331542754,0.22991436613261063
288.9000000000001,1086.0,289.5528000000001,393.40953749226037,-365.9298920103783,692.5904625077396,326.66057049736133,84.88325397716851,168.90659725122734,1.2046175514198579e-157,38.31874348054571,15.856677539529938,18.459237544795705,0.23606070409414184
288.79999999999995,1046.0,289.45279999999997,354.5594338482483,-371.81991308933124,691.4405661517517,319.62065306242044,88.34598790209603,152.6843071678545,6.352397802288749e-164,40.31243255708178,16.88335961852639,21.152108804667797,0.2424570121938998
288.70000000000005,980.0,289.35280000000006,289.54966035317045,-376.00512365192213,690.4503396468295,314.4452159949074,92.02502357106427,137.30569143227365,2.5303981929911564e-170,42.46767315352518,18.010210626410675,24.387500170628005,0.2491170410056061
288.5999999999999,996.0,289.2527999999999,306.4659499382316,-378.115579956389,689.5340500617684,311.4184701053794,95.93875936250443,122.88931532915976,7.613822227462818e-177,44.80148590934855,19.25026452278394,28.282589481121448,0.25605550046129266
288.5,1017.0,289.1528,328.4420310347514,-377.7544185918626,688.5579689652486,310.80355037338603,100.10759233802992,109.51608630055048,1.730530578777318e-183,47.33282291914116,20.618661036130476,32.96509963816783,0.26328814136615686
288.4000000000001,1016.0,289.0528000000001,328.4519124346609,-374.7212965355796,687.5480875653391,312.8267910297595,104.55418457679869,97.23198551839334,2.971108452130842e-190,50.0827348482496,22.133046441831294,38.55400779937021,0.27083184511635594
288.29999999999995,1018.0,288.95279999999997,331.46644344028834,-368.89461358137396,686.5335565597117,317.6389429783377,109.30377185470006,86.05177443606544,3.853189902887956e-197,53.074529011622495,23.814059837925775,45.1161031154467,0.2787047225771934
288.20000000000005,985.0,288.85280000000006,299.4363671546189,-360.3252582697655,685.5636328453811,325.2383745756156,114.3845225406582,75.9633549483264,3.774722275789278e-204,56.333909122081444,25.685924044379533,52.58373769696258,0.28692622320746347
288.0999999999999,1016.0,288.7527999999999,331.4061982505052,-349.2447948803254,684.5938017494948,335.3490068691694,119.8279562670494,66.93247480277277,2.7932658783499576e-211,59.889085043764425,27.777164121512183,60.62680937840782,0.2955172556628147
288.0,1014.0,288.6528,330.4236679324956,-336.29132075633134,683.5763320675044,347.28501131117304,125.66943402476068,58.90750058416695,1.5613570554313217e-218,63.770838354237,30.12148063417483,68.51125739255373,0.30450032127985793
287.9000000000001,1046.0,288.5528000000001,363.490462626758,-322.59056626148,682.509537373242,359.918971111762,131.94873394830736,51.82402384473903,6.592571758301445e-226,68.0125269430083,32.75880867281757,75.06097804085017,0.3138996620396173
287.79999999999995,1045.0,288.45279999999997,363.60827395272736,-309.45523290137675,681.3917260472726,371.9364931458959,138.71073033413668,45.609116534071205,2.1026654708161708e-233,72.6500094174996,35.736596197677336,78.90629923767646,0.3237414248346391
287.70000000000005,1060.0,288.35280000000006,379.75108368051565,-297.8286841683984,680.2489163194844,382.42023215108594,146.00619756454844,40.185104869054136,5.0658016596358595e-241,77.72146796479105,39.111334360938905,79.06207354762562,0.3340538441278296
287.5999999999999,1087.0,288.2527999999999,407.962081104818,-287.6245855068026,679.037918895182,391.4133333883794,153.89276583118755,35.4727819679765,9.21910714973916e-249,83.26710678916375,42.95036404268756,75.48544731196687,0.34486744539715547
287.5,1121.0,288.1528,443.2707309903467,-277.77786011516554,677.7292690096533,399.95140889448777,162.43606217926867,31.39402568225402,1.2673373230928535e-256,89.32870261374494,47.33395949790256,69.10244364920132,0.35621527211620246
287.4000000000001,1056.0,288.0528000000001,379.5356793092452,-266.92830207495575,676.4643206907548,409.53601861579904,171.71107883498692,27.87382686799574,1.3160072115053422e-264,95.94898433140966,52.35763848208466,61.27635695988332,0.3681331394386698
287.29999999999995,1087.0,287.95279999999997,411.75217230825626,-253.7033834622074,675.2478276917437,421.54444422953634,181.80382155512063,24.8417636519764,1.0322549994699614e-272,103.17082105121165,58.1345452796905,53.212832773295375,0.3806599182418233
287.20000000000005,1106.0,287.85280000000006,432.0493977116063,-236.9942201603116,673.9506022883937,436.9563821280821,192.81330452814925,22.23297877823636,6.116153864790283e-281,111.03620183203908,64.79755918134234,45.682499954556846,0.39383785375816893
287.0999999999999,1110.0,287.7527999999999,437.3860315429192,-216.23519921064997,672.6139684570808,456.3787692464308,204.85397602569623,19.98873033446314,2.7373636235987423e-289,119.58499658639624,72.50043141285171,39.04292196332355,0.4077129236999599
287.0,1179.0,287.6528,507.8391814323271,-190.97558386891143,671.1608185676729,480.18523469876146,218.05868166563425,18.056592048621567,9.254421217007196e-298,128.85349614174257,81.41664860135369,33.377480999831896,0.4223352415774726
286.9000000000001,1159.0,287.5528000000001,489.37225277388666,-160.9843381954202,669.6277472261133,508.64340903069314,232.58230124617265,16.390379241563515,2.3633536573687924e-306,138.8727402979788,91.73372329956005,28.626505433560308,0.43775951185784234
286.79999999999995,1207.0,287.45279999999997,538.9531574467904,-126.05778433025125,668.0468425532096,541.9890582229583,248.60623251963264,14.949871886407026,4.559013074e-315,149.6666557669613,103.63907661147415,24.673175893752067,0.4540455447310722
286.70000000000005,1241.0,287.35280000000006,574.6651879271512,-85.88806985022427,666.3348120728488,580.4467422226245,266.3439435116301,13.700398505307275,0.0,161.25004076761232,117.29157592103452,21.389524677453387,0.471258839586881
286.5999999999999,1279.0,287.2527999999999,614.4933507557062,-40.30278152135179,664.5066492442938,624.203867722942,286.04787751064134,12.612335140984907,0.0,173.62644918160444,132.77055912436938,18.657175517439136,0.48947124790292423
286.5,1293.0,287.1528,630.4072090467901,10.748704771924167,662.5927909532099,673.3414957251341,308.01807659673386,11.66056347610168,0.0,186.7860437137029,149.99347976730587,16.374570443131667,0.508761728158061
286.4000000000001,1404.0,287.0528000000001,743.519426655154,67.24512333735368,660.480573344846,727.7256966821997,332.6129979044424,10.82392219539213,0.0,200.70350339128976,168.59823499791347,14.457820985472035,0.5292172076899342
286.29999999999995,1497.0,286.95279999999997,838.9522527312231,128.83001203933986,658.0477472687769,786.8777593081168,360.26314304404644,10.084676502438613,0.0,215.33608473225425,187.80395803721393,12.838963422968414,0.5509335691951719
286.20000000000005,1501.0,286.85280000000006,845.5419239470688,194.41893129257483,655.4580760529312,849.8770073455061,391.48832318206127,9.428022693594247,0.0,230.62194666012613,206.30126104893137,11.463436977850732,0.5740167829423503
286.0999999999999,1597.0,286.7527999999999,944.2935424760469,262.69166614122025,652.7064575239531,915.3981236651733,426.91966912370896,8.841638040278678,0.0,246.47885537505422,222.27179841861445,10.28757849764858,0.5985842098683628
286.0,1628.0,286.6528,978.2491796148138,332.2500053796218,649.7508203851862,982.000825764808,467.3279145160884,8.315280968603288,0.0,262.8033856254986,233.6530492705517,9.276429278330854,0.6247661057351055
285.9000000000001,1667.0,286.5528000000001,1020.3216992765265,402.0201426445069,646.6783007234735,1048.6984433679804,513.6601085170636,7.840442572842834,0.0,279.47072812833403,238.67253252106445,8.401924266006656,0.6527073626686692
285.79999999999995,1760.0,286.45279999999997,1116.606924374722,472.22826997760217,643.393075625278,1115.6213456028802,567.087880151033,7.41004770767084,0.0,296.3351985627192,236.46420837474156,7.641441274748702,0.6825695319668281
285.70000000000005,1773.0,286.35280000000006,1133.0654770629599,544.493871988739,639.9345229370402,1184.4283949257792,629.0718940657476,7.0182020871322335,0.0,313.2315214173136,227.41558742973066,6.976656744429671,0.7145331814254753
285.5999999999999,1963.0,286.2527999999999,1326.847244466273,622.0840727501907,636.152755533727,1258.2368282839177,701.4495680846152,6.659980780034001,0.0,329.97693236506854,213.00889629452234,6.392650107601273,0.7488006520764184
285.5,1907.0,286.1528,1274.8469808506393,709.0397026580698,632.1530191493608,1341.1927218074306,786.557088785878,6.331253043995427,0.0,346.3741067698847,195.26746923062947,5.877204683270502,0.7855992937725579
285.4000000000001,2098.0,286.0528000000001,1470.0668971663295,810.1128600830923,627.9331028336705,1438.0459629167628,887.4033571334281,6.028538416308617,0.0,362.21488102447597,176.15373923015096,5.4202618350681595,0.8251852773310366
285.29999999999995,2190.0,285.95279999999997,1566.7355508171527,930.7664699610929,623.2644491828474,1554.0309191439403,1007.924703286156,5.748889238361316,0.0,377.2846898680875,157.1912947796394,5.013493867680786,0.867848104015193
285.20000000000005,2341.0,285.85280000000006,1722.7927346486479,1076.9433480966138,618.2072653513521,1695.150613447966,1153.3687297860572,5.489795219071059,0.0,391.36759929533866,139.36060448958688,4.649968695465011,0.9139159624471991
285.0999999999999,2492.0,285.7527999999999,1879.3304889235778,1256.1817739316639,612.6695110764222,1868.851285008086,1330.8906333041557,5.2491061565018,0.0,404.25177406957795,123.17212389360877,4.323885463745426,0.9637621204963529
285.0,2685.0,285.6528,2078.414962005033,1478.5361510579655,606.585037994967,2085.1211890529326,1550.510161202637,5.024969474539283,0.0,415.7351841879177,108.8026964607925,4.030365139196986,1.0178125878490372
284.9000000000001,2917.0,285.5528000000001,2317.17255525036,1758.3881821274276,599.8274447496402,2358.2156268770677,1826.701726017916,4.815779752273987,0.0,425.6313287200913,96.22495321726522,3.765283822191651,1.0765553473296128
284.79999999999995,3365.0,285.45279999999997,2772.997971496574,2117.499712960548,592.0020285034262,2709.501741463974,2181.137452782845,4.620137902796015,0.0,433.77474062156824,85.30371922935562,3.5251393930675006,1.1405515343423533
284.70000000000005,3788.0,285.35280000000006,3205.1885866181783,2589.6349584132013,582.8114133818215,3172.4463717950225,2647.607746943035,4.436818082372306,0.0,440.02603410984364,75.85837932762557,3.306944281525355,1.2104490506202747
284.5999999999999,4275.0,285.2527999999999,3702.8086539717706,3229.609701299013,572.1913460282292,3801.801047327242,3281.1657673877244,4.264740776036426,0.0,444.27626783419663,67.69913328547827,3.1081388038996405,1.2869992399069632
284.5,5145.0,285.1528,4585.550832773266,4131.378692291725,559.4491672267337,4690.827859518459,4175.330962553997,4.102950812564742,0.0,446.45042223951845,60.64592569771613,2.92652077258929,1.3710774420739107
284.4000000000001,6515.0,285.0528000000001,5971.781235556421,5458.091822617073,543.218764443579,6001.310587060652,5492.089359066989,3.9505993150694225,0.0,446.5098270920325,54.5369050478348,2.7601880420227376,1.463708496703472
284.29999999999995,8704.0,284.95279999999997,8182.5415020392475,7475.80355600975,521.4584979607528,7997.262053970502,7495.597096575555,3.80692879930773,0.0,444.4534230082414,49.23101558439397,2.6074913895692866,1.5660986134342427
284.20000000000005,11668.0,284.85280000000006,11176.302983574978,10505.188360873926,491.69701642502207,10996.885377298948,10504.142093426402,3.6712607970396967,0.0,440.3177961114475,44.607555768773146,2.466995692935263,1.6796755023505143
284.0999999999999,15457.0,284.7527999999999,15005.553880275223,14554.132049248456,451.44611972477657,15005.578168973232,14523.151269388352,3.5429855131220083,0.0,434.1759841384936,40.564342814688736,2.33744779935291,1.8061393192218667
284.0,19016.0,284.6528,18616.242630437748,18568.92561107159,399.7573695622513,18968.682980633843,18497.94565683888,3.4215531286657943,0.0,426.1351116266162,37.01538131150882,2.21774981741113,1.9475279107620342
283.9000000000001,21076.0,284.5528000000001,20736.742271022787,20336.81369224691,339.2577289772121,20676.071421224122,20218.330251516818,3.3064664438766083,0.0,416.3329674081937,33.88849786173666,2.106936823044373,2.106301170452852
283.79999999999995,18906.0,284.45279999999997,18627.258847481407,18318.303983301692,278.7411525185912,18597.045135820284,18153.501407863998,3.197274617783729,0.0,404.9336860141065,31.123157919822898,2.004158174658292,2.285451229917464
283.70000000000005,14300.0,284.35280000000006,14071.528601941216,13564.570934125606,228.47139805878427,13793.04233218439,13364.760173628343,3.093567811674346,0.0,392.1227327933051,28.668548140895425,1.908661791850108,2.4886480183238167
283.5999999999999,9016.0,284.2527999999999,8822.725274683322,8618.33035624982,193.27472531667752,8811.605081566498,8399.486536470456,2.994972581778984,0.0,378.1014184600639,26.481939268442236,1.8197808777795017,2.7204339079771986
283.5,5126.0,284.1528,4953.904892332775,5050.685957127418,172.09510766722525,5222.7810647946435,4827.548013352086,2.9011478970386637,0.0,363.0811811934421,24.527312168521302,1.7369226645997662,2.9864875189556344
283.4000000000001,3091.0,284.0528000000001,2931.026858128636,2934.6369754682155,159.9731418713642,3094.6101173395796,2716.7927006077257,2.811781681506797,0.0,347.2778731501377,22.7742164609972,1.659558840275433,3.293986598936621
283.29999999999995,2020.0,283.95279999999997,1867.4037655941072,1766.5292789227337,152.5962344058929,1919.1255133286265,1559.0564905951442,2.7265877996358414,0.0,330.9062741130184,21.19682795714011,1.587217378102545,3.6521154855852527
283.20000000000005,1402.0,283.85280000000006,1254.2027935547387,1116.3260863022895,147.7972064452613,1264.1232927475507,921.9375235347857,2.6453034174712498,0.0,314.17502963442274,19.773172638866207,1.5194755407034464,4.072787981301082
283.0999999999999,1070.0,283.7527999999999,925.5538606840763,739.1455899869637,144.44613931592372,883.5917293028874,559.2297247295529,2.5676866845359325,0.0,297.2821767862056,18.484488449663843,1.455953870871644,4.571698782057575
283.0,875.0,283.6528,733.1038119342369,510.1296397294342,141.89618806576314,652.0258277951973,345.24003187460454,2.493514690608291,0.0,280.4113802858363,17.314700285981658,1.3963110144479671,5.169889643718519
282.9000000000001,711.0,283.5528000000001,571.1088541881965,365.1614789261928,139.89114581180357,505.0526247379963,215.4147104926306,2.422581659171297,0.0,263.72895831260774,16.249987587355516,1.3402392470021243,5.896147439229041
282.79999999999995,600.0,283.45279999999997,461.6966463654441,269.90137270478465,138.3033536345559,408.20472633934054,135.11161019856175,2.3546973454704614,0.0,247.3817337085173,15.278427523926442,1.2874605977585991,6.79079696510603
282.70000000000005,495.0,283.35280000000006,357.95674736793063,205.11422560931533,137.04325263206937,342.1574782413847,84.83272548151926,2.2896856121315468,0.0,231.49570513908725,14.389699873500199,1.237723481896483,7.911938653249906
282.5999999999999,438.0,283.2527999999999,301.97129326248427,159.6341060190481,136.02870673751573,295.6628127565638,53.14807168945461,2.227383159411395,0.0,216.17549640127015,13.574842270208554,1.1907997668656807,9.346219469353482
282.5,400.0,283.1528,264.84268948110434,126.856920902557,135.15731051889563,262.0142314214526,33.14089063085395,2.1676383905658203,0.0,201.50451206724088,12.8260466403432,1.146482210308656,11.228661482140074
282.4000000000001,392.0,283.0528000000001,257.64594174972814,102.8520149308687,134.35405825027186,237.20607318114057,20.52642414143671,2.110310395639483,0.0,187.54570507080788,12.13648938055361,1.10458221703245,13.78256197567042
282.29999999999995,363.0,282.95279999999997,229.39469775169272,85.37523941600855,133.60530224830728,218.98054166431584,12.607241131753877,2.055268039353369,0.0,174.3428470868981,11.50018924357407,1.064927870652258,17.410068292084134
