#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_poly_,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
459.0999999999999,2194.093522689218,459.7527999999999,2093.22528375779,2022.9395301890388,100.86823893142787,2123.8077691204667,100.86823893142787,185.25404190337312,463.166579403297,698.396722672171,184.92016044579913,445.6036876784956,3.3035405235091004,27.76403602165381,14.530761540740027
459.0,2247.0447837965203,459.6528,2147.0370797838254,1995.9507769826264,100.00770401269483,2095.958480995321,100.00770401269483,192.7931625365662,484.05739106857476,736.9366626467248,153.2493459522849,384.864443356286,2.110736512539248,27.414210467321166,14.524824442329505
458.9000000000001,2099.6355106492883,459.5528000000001,2000.4877890605667,1988.2198727593282,99.14772158872154,2087.36759434805,99.14772158872154,200.79912148791985,506.30438821226375,778.6832214097293,129.33887677305518,330.18592123034034,1.3272306918799535,27.062366456518795,14.518746497621017
458.79999999999995,2124.759490044533,459.45279999999997,2026.4711986002446,1997.7224861598518,98.28829144428823,2096.01077760414,98.28829144428823,209.31101318055624,530.0229080896263,823.9907741103548,110.97007878330632,281.3851868442528,0.8213178154961436,26.70867942485451,14.512527911405007
458.70000000000005,2348.8346308618966,459.35280000000006,2251.4052174976746,2023.1032688603846,97.429413364222,2120.5326822246066,97.429413364222,218.37208217028865,555.3410000396594,873.2614166380747,96.57223899607644,238.19686095063892,0.5001763190646,26.353324853215238,14.506168893366548
458.5999999999999,2112.8643695098217,459.2527999999999,2016.2932823764381,2063.5238622115685,96.57108713338357,2160.094949344952,96.57108713338357,228.0302591356747,582.4012212673186,926.9520607076652,85.05259079895055,200.29182035078512,0.2997622052543262,25.996478087848068,14.499669658072113
458.5,2318.779391118129,459.1528,2223.0660785814453,2118.5428987708183,95.71331253668336,2214.256211307502,95.71331253668336,238.33877871031666,611.3627414803079,985.5824738046342,75.6557196296052,167.29504657508545,0.17679398421396253,25.638314161698585,14.493030424956313
458.4000000000001,2498.1650565652853,459.0528000000001,2403.3089672062188,2188.0323667081975,94.8560893590668,2282.8884560672645,94.8560893590668,249.35689362262167,642.403817582147,1049.7442749633583,67.85741478320018,138.80209661936755,0.10261010192151179,25.279007617273127,14.486251418308086
458.29999999999995,2301.4847104098444,458.95279999999997,2207.485293024323,2272.126082996969,93.99941738552172,2366.125500382491,93.99941738552172,261.15070251725615,675.724713183462,1120.110820156512,61.28936540038482,114.39381080531919,0.05860573544596442,24.918732331332112,14.4793328672567
458.20000000000005,2463.672711349209,458.85280000000006,2370.529414948126,2371.192891365751,93.14329640108292,2464.336187766834,93.14329640108292,273.7941124008547,711.5511545640535,1197.4477856874996,55.68795305026833,93.64901012015004,0.03293919547966778,24.55766134168724,14.472275005757526
458.0999999999999,2564.8660052782743,458.7527999999999,2472.5782790874555,2485.8271131682795,92.2877261908186,2578.114839359098,92.2877261908186,287.36996104459917,750.138435756497,1282.6240627629993,50.86032851319215,76.15506218765954,0.018218154384729037,24.195966676370027,14.465078072577288
458.0,2794.3213430888136,458.6528,2702.8886365489666,2616.849910021272,91.43270653984689,2708.282616561119,91.43270653984689,301.9713300976943,791.7763117214968,1376.6222814918158,46.6622036537499,61.516306162950535,0.009915396824425158,23.83381918546112,14.457742311279285
457.9000000000001,2706.3165798006376,458.5528000000001,2615.7383425673165,2765.3164729337072,90.57823723332092,2855.8947101670283,90.57823723332092,317.7030863913617,836.7948515405963,1480.5478471737626,42.98330211680845,49.360418978959295,0.005310386193943351,23.471388375817405,14.450267970208088
457.79999999999995,2836.4727029102505,458.45279999999997,2746.7483848538145,2932.5247983166537,89.72431805643589,3022.2491163730897,89.72431805643589,334.68369728296915,885.5714648852896,1595.634741546451,39.73772149994765,39.342876901190685,0.002798649359104547,23.108842248972085,14.44265530247405
457.70000000000005,2899.365669911187,458.35280000000006,2810.4947211167528,3120.022040887077,88.8709487944343,3208.892989681511,88.8709487944343,353.0473763565202,938.5393669108711,1723.2454472342115,36.85743014890922,31.14971717377052,0.0014513544112930445,22.746347142445206,14.43490456593759
457.5999999999999,3318.096935512731,458.2527999999999,3230.0788062801385,3329.603992782477,88.01812923259217,3417.622122015069,88.01812923259217,372.94662893422486,996.1978118034144,1864.861112862102,34.287779120059604,24.498835841395817,0.000740623394029331,22.38406757469394,14.427016023192966
457.5,3396.726564558372,458.1528,3309.5607054021375,3563.3021271980315,87.16585915623432,3650.4679863542656,87.16585915623432,394.55528341607925,1059.1245066254933,2022.0564066565955,31.984330855452438,19.140071716924734,0.00037189198299130094,22.022166093951157,14.418989941552018
457.4000000000001,3551.2460943735987,458.0528000000001,3464.931956022876,3823.3508973771245,86.3141383507226,3909.665035727847,86.3141383507226,418.0721154388041,1127.990718458662,2196.4513572463434,29.910567096037862,14.8543256627226,0.00018375038103619781,21.660803131146157,14.410826593027393
457.29999999999995,4263.072356174636,457.95279999999997,4177.609389573177,4112.125714095668,85.46296660145936,4197.5886806971275,85.46296660145936,443.7251985124065,1203.579712840106,2389.6299002765236,28.036198099699448,11.45195191908249,8.933639793930493e-05,21.300136857136323,14.402526254315632
457.20000000000005,4452.337971361949,457.85280000000006,4367.725627668055,4432.039553551866,84.61234369389456,4516.651897245761,84.61234369389456,471.7771488551246,1286.8093133470354,2603.0121062466783,26.335892867461848,8.770637246344265,4.273800151575265e-05,20.94032304443932,14.394089206779938
457.0999999999999,4892.004139386856,457.7527999999999,4808.241869973344,4785.384175576105,83.7622694135116,4869.146444989617,83.7622694135116,502.53147583655044,1378.7595519736997,2837.664829289301,24.788310590062995,6.672957098521492,2.01178931944638e-05,20.581514933644417,14.385515736432572
457.0,5464.533730221299,457.6528,5381.620986675455,5174.10177867271,82.9127435458438,5257.014522218554,82.9127435458438,536.3403057090444,1480.7065835006958,3094.0350905699356,23.375351788739874,5.043768547514465,9.318163714651578e-06,20.223863104699095,14.376806133917132
456.9000000000001,5824.623008975421,457.5528000000001,5742.559243098961,5599.476708586744,82.06376587645968,5681.540474463204,82.06376587645968,573.6138190829384,1594.1642487225502,3371.5940186392577,22.081572401260775,3.787569446304138,4.246732035401568e-06,19.86751535321048,14.367960694490343
456.79999999999995,6139.287738187837,457.45279999999997,6058.0724019968675,6061.747460190842,81.21533619096965,6142.962796381811,81.21533619096965,614.831837056397,1720.9348518842783,3668.389528435845,20.89372050693821,2.825924113067449,1.9043785956508727e-06,19.512616571934156,14.358979718003724
456.70000000000005,6799.67411377962,457.35280000000006,6719.306659504588,6559.6597514411715,80.36745427503104,6640.027205716203,80.36745427503104,660.5581139231832,1863.1707812557675,3980.526287804123,19.80036655060819,2.0950289207443284,8.402779268959271e-07,19.15930863758248,14.349863508884996
456.5999999999999,7420.952440955574,457.2527999999999,7341.432321041239,7090.013748223922,79.52011991433506,7169.533868138257,79.52011991433506,711.4580549915058,2023.4483731395767,4301.62390394555,18.79160566864384,1.5434674346486794,3.6480539824122003e-07,18.80773030307205,14.340612376118978
456.5,7626.386223386404,457.1528,7547.712890491782,7647.300777348154,78.67333289462238,7725.974110242776,78.67333289462238,768.3207880861735,2204.854554326115,4622.34719025081,17.85881618923984,1.1301846114065561,1.5583524402231027e-07,18.458017095346168,14.331226633228576
456.4000000000001,8359.401948544808,457.0528000000001,8281.574855543138,8223.568706456503,77.82709300166937,8301.395799458172,77.82709300166937,832.0867920558296,2411.0846377002777,4930.14811332126,16.99446230509317,0.8226931914390488,6.549887113109246e-08,18.11030121885082,14.321706598255107
456.29999999999995,8843.061569157639,456.95279999999997,8766.080169136345,8808.683587251458,76.98140002129378,8885.664987272752,76.98140002129378,903.8826442779767,2646.5449613929723,5209.391773048313,16.191931775747303,0.5955126708493805,2.7087148920445115e-08,17.76471146477465,14.312052593738631
456.20000000000005,9414.749316801766,456.85280000000006,9338.613063062407,9391.143494024576,76.13625373936054,9467.279747763936,76.13625373936054,985.0649149828812,2916.4446206512303,5442.03608684702,15.445401625456704,0.42883183414654724,1.1021782894132043e-08,17.421373126122134,14.302264946697976
456.0999999999999,9820.166550211947,456.7527999999999,9744.874896270177,9959.522431784746,75.29165394176925,10034.814085726515,75.29165394176925,1077.2758350068236,3226.8424353557234,5608.974303773935,14.749726375690523,0.3073793608729331,4.412627658499739e-09,17.08040791867712,14.292343988610293
456.0,10254.790112782312,456.6528,10180.342512367844,10504.46080789317,74.44760041446693,10578.908408307638,74.44760041446693,1182.514119027989,3584.5820921595523,5692.020545180396,14.100344537498163,0.2194830226766089,1.73819083279983e-09,16.741933907928082,14.282290055390664
455.9000000000001,11077.211657063104,456.5528000000001,11003.607564119666,11020.879390042586,73.60409294343845,11094.483482986025,73.60409294343845,1303.225247929367,3996.99066826596,5676.335808940542,13.493199991559916,0.15629598514186285,6.736748021537221e-10,16.40606544197105,14.272103487371092
455.79999999999995,11584.70933430446,456.45279999999997,11511.948202989752,11509.811697522151,72.76113131470845,11582.57282883686,72.76113131470845,1442.4165689685376,4471.123014188464,5552.901572804933,12.924675576919398,0.11116826332453034,2.568939207110715e-10,16.072913090436444,14.261784629279541
455.70000000000005,12123.199414127315,456.35280000000006,12051.280698812965,11978.993792711326,71.91871531435015,12050.912508025676,71.91871531435015,1603.8036252572472,5012.205280229953,5320.520291021957,12.391536745801918,0.07914203660700274,9.638425322835198e-11,15.74258358944581,14.25133383021857
455.5999999999999,12820.405991334745,456.2527999999999,12749.329146606275,12441.226012945239,71.07684472847006,12512.302857673709,71.07684472847006,1791.994809370847,5620.802627870676,4986.8252099584215,11.890883560311849,0.0565509487081179,3.557993941405603e-11,15.415179792593113,14.240751443643646
455.5,12943.744484990439,456.1528,12873.508965647216,12909.700116516744,70.23551934322359,12979.935635859967,70.23551934322359,2012.7208856808588,6288.2487637604645,4567.948813578761,11.420109635430093,0.04070540591850153,1.2922583821377002e-11,15.090800627958732,14.230037827341377
455.4000000000001,13517.744631779826,456.0528000000001,13448.349892835024,13390.259903812197,69.39473894480238,13459.654642757,69.39473894480238,2273.11224527778,6990.351235940508,4086.801173290619,10.97686689243042,0.029648006335421695,4.6178176796268344e-12,14.769541061111475,14.219193343407287
455.29999999999995,13948.58010867592,455.95279999999997,13880.02560535648,13872.30454812422,68.5545033194395,13940.85905144366,68.5545033194395,2582.015945944318,7680.79091137484,3570.2569797809147,10.55903519353036,0.021965408309581182,1.6235503622416837e-12,14.45149206408297,14.208218358223483
455.20000000000005,14157.858820230244,455.85280000000006,14090.144007976829,14322.73427612242,67.71481225341518,14390.449088375835,67.71481225341518,2950.3183291125056,8288.07568463614,3045.825067395449,10.164696093870656,0.016645051757119653,5.616097587660593e-13,14.136740590261358,14.197113242436112
455.0999999999999,14675.913671729779,455.7527999999999,14609.038006196735,14689.491019671443,66.87566553304327,14756.366685204486,66.87566553304327,3391.178961226652,8722.014654284,2538.481079056128,9.792110079921349,0.012967098668622331,1.9113570097044e-13,13.825369555140366,14.185878370932311
455.0,14903.815746186345,455.6528,14837.778683241657,14919.338806026934,66.0370629446877,14985.375868971621,66.0370629446877,3919.9383154850257,8894.006551494991,2068.2518466194206,9.439696770994738,0.010423710809175618,6.40008446911073e-14,13.51745782287394,14.174514122817277
454.9000000000001,15115.39526614019,455.5528000000001,15050.196261865443,14985.690675691936,65.19900427474681,15050.889679966684,65.19900427474681,4553.06811015873,8747.23700608535,1648.8947814085514,9.106017647898943,0.008659311479476291,2.1084572788392234e-14,13.213080198536879,14.16302088139073
454.79999999999995,15097.714874473546,455.45279999999997,15033.353385163884,14910.040767871073,64.36148930966203,14974.402257180735,64.36148930966203,5304.350531580161,8282.115258400565,1287.7140837042334,8.789760944175113,0.007426781794998211,6.834041966650155e-15,12.912307426020725,14.151399034123378
454.70000000000005,14842.994764656049,455.35280000000006,14779.470246820129,14755.087479080434,63.52451783592028,14818.611996916354,63.52451783592028,6173.364745189318,7560.171364525141,986.3002301771737,8.489728393852904,0.006555630855304441,2.1793289270466484e-15,12.61520619145968,14.13964897263316
454.5999999999999,14583.311241436182,455.2527999999999,14520.623151796139,14575.25748187625,62.688089640044154,14637.945571516293,62.688089640044154,7116.393330507582,6682.367408051809,741.8363804420829,8.204823577859887,0.005929072183911046,6.837523694825601e-16,12.321839132072121,14.127771092660947
454.5,14481.246972790885,455.1528,14419.39476828228,14330.110988536644,61.852204508603904,14391.963193045249,61.852204508603904,7992.271426453746,5755.154055569997,548.5979665584639,7.9340416510992515,0.005467658975049991,2.1105929176884947e-16,12.032264850318318,14.115765794046444
454.4000000000001,13617.496311088089,455.0528000000001,13556.479448859882,13807.032291106398,61.016862228206605,13868.049153334605,61.016862228206605,8511.008746604064,4863.143450464972,399.34834465566803,7.676460265256452,0.005117702502715054,6.40970985244862e-17,11.746537933228991,14.103633480703474
454.29999999999995,12748.130563929084,454.95279999999997,12687.948501343584,12663.309992136003,60.18206258550026,12723.492054721502,60.18206258550026,8285.701084439603,4058.1639735734684,286.4527759100024,7.431231529997522,0.004843145548086634,1.9151343925587907e-17,11.464708976788485,14.09137456059521
454.20000000000005,10756.846077751976,454.85280000000006,10697.498272384795,10681.310694299935,59.34780536718051,10740.658499667115,59.34780536718051,7083.895344863022,3362.2986786045285,202.64866198504788,7.197574878245589,0.004619908156571433,5.629708327572219e-18,11.186824615224985,14.078989445709286
454.0999999999999,8263.44411234913,454.7527999999999,8204.930021989154,8081.028098267845,58.514090359976535,8139.542188627822,58.514090359976535,5130.396126653035,2777.1792973997512,141.4940654011375,6.974770720560676,0.00443198627569977,1.6281600250591448e-18,10.912927555053852,14.06647855203236
454.0,5420.674657621112,454.6528,5362.993740270445,5488.753127233025,57.68091735066673,5546.434044583692,57.68091735066673,3066.425309266208,2293.3029191581345,97.56157632353704,6.76215478994201,0.004268781943670725,4.632673213287486e-19,10.64305661373548,14.053842299524822
453.9000000000001,3474.626895119496,454.5528000000001,3417.7786089934307,3484.962341912005,56.848286126065545,3541.8106280380703,56.848286126065545,1490.812038480384,1896.711738415397,66.45700075823616,6.559113092084379,0.004123291039812967,1.2968462655183003e-19,10.377246762768335,14.041081112094957
453.79999999999995,2343.835226861367,454.45279999999997,2287.8190303883384,2234.6287542061696,56.0161964730288,2290.6449506791982,56.0161964730288,586.5110574524251,1572.870649695405,44.73425419497739,6.36507738778738,0.003990882934963012,3.571630080272424e-20,10.115529175066658,14.028195417573077
453.70000000000005,1576.7997933282168,454.35280000000006,1521.6151451497572,1555.0899365775035,55.1846481784595,1610.274584755963,55.1846481784595,186.75018819851292,1308.522487079046,29.76075474658994,6.179521144082261,0.0038684851415882733,9.677529886735459e-21,9.857931276445274,14.015185647685511
453.5999999999999,1138.162459804069,454.2527999999999,1083.8088187747744,1189.7558374241357,54.35364102929441,1244.1094784534303,54.35364102929441,48.224471984424525,1092.3496541479608,19.569472310916694,6.001955899061676,0.0037540427142444275,2.579773629403528e-21,9.60447680102989,14.00205223802803
453.5,878.8611831508169,454.1528,825.3380083382971,967.0477643186979,53.52317481251987,1020.5709391312178,53.52317481251987,10.119372430734185,915.0301427187088,12.718693535713605,5.831927992602305,0.003646162471709414,6.76576157502021e-22,9.35518585042777,13.988795628039524
453.4000000000001,717.9560318729746,454.0528000000001,665.2627825578173,807.6890722693965,52.69324931515723,860.3823215845538,52.69324931515723,1.7275622112394815,769.0337140585548,8.169745280349483,5.66901562130287,0.0035438805170680777,1.7456967471685298e-22,9.110074956457778,13.975416260975045
453.29999999999995,814.8063915824823,453.95279999999997,762.9425272582116,682.1109754265208,51.86386432427071,733.9748397507915,51.86386432427071,0.24002729000006032,648.3375642329008,5.186039479862662,5.512826181267809,0.0034465113427771974,4.4313594249061965e-23,8.869157147267865,13.96191458387889
453.20000000000005,623.2954438370361,453.85280000000006,572.260424210066,579.3713285727291,51.0350196269701,630.4063481996992,51.0350196269701,0.027134010442670393,548.144200163515,3.252913917180606,5.362993866898914,0.003353550489357382,1.1066754466908575e-23,8.632442016644925,13.948291047557532
453.0999999999999,638.1100686441823,453.7527999999999,587.9033536337819,494.20910143510116,50.206715010400444,544.4158164455016,50.206715010400444,0.0024940258836382715,464.6338230376953,2.0158603587845545,5.219177497780293,0.003264612084437567,2.719053691566393e-24,8.399935796320868,13.934546106551997
453.0,525.551617667541,453.6528,476.17266740578555,423.17022741733007,49.37895026175545,472.5491776790855,49.37895026175545,0.00018622431391392328,394.7594178075768,1.234063797159839,5.081058549144042,0.0031793889293685617,6.572470036693315e-25,8.171641431095644,13.92068021911054
452.9000000000001,597.8394588826413,453.5528000000001,549.2877337143768,363.63426874252576,48.55172516826451,412.1859939107903,48.55172516826451,1.128489799721845e-05,336.0823926036426,0.7461753588781344,4.948339364322026,0.0030976270567470623,1.5629745391009093e-25,7.947558656567651,13.906693847160636
452.79999999999995,350.458993766033,453.45279999999997,302.73395424883483,313.53254243134745,47.725039517198184,361.25758194854563,47.725039517198184,5.544452878397331e-07,286.64294853452765,0.44556116713184735,4.820741530157885,0.0030191095131579973,3.656678732657746e-26,7.727684079290516,13.892587456281067
452.70000000000005,299.9414898955256,453.35280000000006,253.04259679965037,271.21275106067105,46.89889309587522,318.1116441565463,46.89889309587522,2.2065254341899953e-08,244.85872110365372,0.2627091155744469,4.698004398559614,0.0029436459875582816,8.416518858466507e-27,7.512011259156599,13.878361515673861
452.5999999999999,334.36254793357875,453.2527999999999,288.28926224193106,235.34604404110024,46.0732856916477,281.41932973274794,46.0732856916477,7.106798002812266e-10,209.44581483108072,0.1529271119317429,4.57988373930794,0.0028710661250005974,1.9058476795025483e-27,7.3005307938084565,13.864016498135708
452.5,274.68721360313066,453.1528,229.438996511214,204.85692485609732,45.24821709191667,250.105141948014,45.24821709191667,1.8470866082748894e-11,179.35731231026162,0.0878775348005752,4.466150510934362,0.002801215155150614,4.245736976906348e-28,7.093230404897487,13.84955288002963
452.4000000000001,277.7959718283,453.0528000000001,233.372284744181,178.86954726409996,44.423687084119024,223.293234348219,44.423687084119024,3.835172311178311e-13,153.73531484512333,0.04984256281939326,4.356589737945309,0.0027339509722310324,9.305215502365468e-29,6.890095025983267,13.834971141256043
452.29999999999995,92.20823092741375,452.95279999999997,48.60853547167994,156.6663745762225,43.59969545573381,200.2660700319563,43.59969545573381,0.0,131.8734275774496,0.027899715547644328,4.250999483979814,0.0026691421260636203,2.0063536863966606e-29,6.6911068918955,13.82027176522389
452.20000000000005,208.35544434303847,452.85280000000006,165.57920234875178,137.65621146515147,42.77624199428669,180.43245345943816,42.77624199428669,0.0,113.18730316825152,0.01541085070854986,4.149189911616296,0.002606666387951989,4.255940414892615e-30,6.496245629365525,13.805455238821661
452.0999999999999,158.75666468767122,452.7527999999999,116.80333820033411,121.34935068880088,41.95332648733711,163.302677176138,41.95332648733711,0.0,97.19141233168571,0.008399125761015484,4.050982420545849,0.0025464096830774357,8.881572483772352e-31,6.30548834873739,13.790522052387866
452.0,127.85060828668793,452.6528,86.71965956419342,107.33813473852382,41.13094872249451,148.46908346101833,41.13094872249451,0.0,83.48063892996024,0.004516250314556138,3.9562088567196647,0.002488265260691281,1.8234328841852192e-31,6.11880973658683,13.775472699681847
451.9000000000001,265.3514105072445,452.5528000000001,225.04230201984183,95.28165470436997,40.30910848740268,135.59076319177265,40.30910848740268,0.0,71.71562634537617,0.002395613217861879,3.864710785844163,0.0024321330225784937,3.682939817586557e-32,5.936182149055322,13.76030767785387
451.79999999999995,332.6338443596742,452.45279999999997,293.14603878992534,84.89362588487317,39.48780556974884,124.38143145462202,39.48780556974884,0.0,61.611052486291,0.0012534611737807227,3.776338825298432,0.002377918960499705,7.318190795159596e-33,5.757575705733977,13.745027487415468
451.70000000000005,237.81116057212785,452.35280000000006,199.14412081486228,75.93271673305625,38.66703975726557,114.59975649032182,38.66703975726557,0.0,52.92620127337915,0.0006468797250569212,3.690952029150091,0.002325534671790714,1.430594203042407e-33,5.58295838392062,13.729632632209526
451.5999999999999,220.56070784098665,452.2527999999999,182.71389700326608,68.19478441661914,37.84681083772057,106.04159525433971,37.84681083772057,0.0,45.45734322029731,0.0003292454435993959,3.6084173214868316,0.0022748969335597206,2.7512635624132298e-34,5.412296113077925,13.714123619379935
451.5,122.87154518005445,452.1528,85.84442658112437,61.5066018905672,37.02711859893009,98.53372048949728,37.02711859893009,0.0,39.03154790119165,0.000165259604499882,3.5286089737676867,0.0022259273227816963,5.205354678076133e-35,5.245552869339014,13.698500959341553
451.4000000000001,67.59854535089835,452.0528000000001,31.390582522151817,55.72075956252735,36.20796282874653,91.92872239127388,36.20796282874653,0.0,33.5016351564585,8.179624178044116e-05,3.451408122314349,0.0021785518737691334,9.688805888658798e-36,5.082690769889491,13.682765165749462
451.29999999999995,57.0744061898331,451.95279999999997,21.685062874769187,50.711498092118546,35.38934331506391,86.10084140718246,35.38934331506391,0.0,28.742036226353836,3.991999369725293e-05,3.376702322453808,0.0021327007670790842,1.7741543562615192e-36,4.923670167081619,13.66691675546851
451.20000000000005,145.84893885342353,451.85280000000006,111.27767900760068,46.37128406647406,34.57125984582285,80.94254391229691,34.57125984582285,0.0,24.645385422349893,1.920925271177135e-05,3.3043851361557794,0.0020883080455189633,3.1960473124538388e-37,4.768449742127539,13.650956248542611
451.0999999999999,178.08535495616525,451.7527999999999,144.33164274716728,42.607982000347334,33.75371220899797,76.3616942093453,33.75371220899797,0.0,21.11970105916844,9.11312505235835e-06,3.2343557503119205,0.0020453113539373757,5.664154533947335e-38,4.616986598224418,13.634884168163563
451.0,113.19714329775707,451.6528,80.26044310514283,39.34250781501726,32.93670019261424,72.2792080076315,32.93670019261424,0.0,18.086043884388733,4.262225728929304e-06,3.166518623080195,0.0020036517001637147,9.875442035317299e-39,4.469236352982172,13.61870104064027
450.9000000000001,135.1450338815721,451.5528000000001,103.02481029684145,36.50687321322374,32.12022358473064,68.62709679795438,32.12022358473064,0.0,15.476564193514825,1.9651448579506183e-06,3.1007831559512797,0.0019632732349162793,1.6938580750604006e-39,4.32515323001063,13.60240739536724
450.79999999999995,67.92010776497409,451.45279999999997,36.61582559152498,34.04254906365118,31.30428217344911,65.34683123710029,31.30428217344911,0.0,13.232866743700331,8.931403662077582e-07,3.0370633894202004,0.0019241230488341006,2.8582223131640168e-40,4.1846901495480875,13.586003764793366
450.70000000000005,121.64364857357032,451.35280000000006,91.15477282665233,31.8990904117813,30.488875746917984,62.387966158699285,30.488875746917984,0.0,11.304636637942508,4.0012074895366473e-07,2.975277720335776,0.001886150985032087,4.744746318106767e-41,4.047798818006736,13.5694906843905
450.5999999999999,206.89764902543175,451.2527999999999,177.22364493211194,30.032977059587402,29.67400409331981,59.70698115290721,29.67400409331981,0.0,9.648480425326353,1.766806168771811e-07,2.9153486391760888,0.0018493094657745736,7.748675858514156e-42,3.914429816317036,13.552868692621528
450.5,206.47544166910484,451.1528,177.6157746682187,28.40663255574247,28.859667000886134,57.2662995566286,28.859667000886134,0.0,8.226945421976126,7.689437754282082e-08,2.857202485660883,0.001813553332022987,1.2449130605806685e-42,3.7845326869701252,13.536138330908935
450.4000000000001,55.475274319051096,451.0528000000001,27.42941006116655,26.987591470969768,28.045864257884546,55.033455728854314,28.045864257884546,0.0,7.00768721379727,3.298300904817606e-08,2.8007692212460182,0.0017788396947419427,1.967646632523463e-43,3.658056019646153,13.51930014360257
450.29999999999995,82.0,450.95279999999997,54.7674043473761,25.74779042222913,27.2325956526239,52.98038607485303,27.2325956526239,0.0,5.962760850020582,1.3943104574486524e-08,2.7459822171809494,0.001745127796965836,3.0595057634625516e-44,3.5349475353397914,13.502354677947737
450.20000000000005,0.0,450.85280000000006,-26.419860973460572,24.662962772690683,26.419860973460572,51.082823746151256,26.419860973460572,0.0,5.068015678132762,5.808787451801748e-09,2.6927780569208872,0.0017123788857249479,4.6800565436637095e-45,3.415154168889357,13.485302484053156
450.0999999999999,94.0,450.7527999999999,68.3923399912153,23.712120515939716,25.607660008784705,49.31978052472442,25.607660008784705,0.0,4.30257734099078,2.3848030875146653e-09,2.641096351790032,0.0016805560930158196,7.042812091643581e-46,3.2986221498227537,13.468144114858335
450.0,4.0,450.6528,-20.795992547035212,22.877109739406187,24.795992547035212,47.6731022864414,24.795992547035212,0.0,3.6484033376744507,9.64836880704647e-10,2.590879568891069,0.0016496243250813392,1.0426436452574998e-46,3.1852970814492405,13.45088012610151
