#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi2,C-C,C-O
280.29999999999995,81.0,280.93029999999993,31.263617198388538,-9.301027506132257,49.73638280161146,40.435355295479205,0.030012808175140022,6.764422395472018,0.0,2.1376159204238547,31.503304171408193
280.20000000000005,74.0,280.8303,24.341812882358077,-10.569119870424046,49.65818711764192,39.089067247217876,0.019361151274761963,6.625161591030864,0.0,2.0364025731186577,30.408141931793594
280.0999999999999,81.0,280.7302999999999,31.420228802939988,-11.766402230934418,49.57977119706001,37.813368966125594,0.012391810243435754,6.490187420678657,0.0,1.9422627868397102,29.368526948363794
280.0,82.0,280.6303,32.510131502069,-12.887324393604601,49.489868497931,36.6025441043264,0.00786817616653274,6.359324531339927,0.0,1.8545478319663118,28.38080356485363
279.9000000000001,62.0,280.53030000000007,12.57353084648706,-13.974815838530674,49.42646915351294,35.451653314982266,0.004955745353976797,6.2324065060815395,0.0,1.7726821887909658,27.441608874755786
279.79999999999995,68.0,280.43029999999993,18.617393391041723,-15.026236163429786,49.38260660895828,34.35637044552849,0.003096008535249986,6.1092753195603535,0.0,1.696153786163468,26.547845331269418
279.70000000000005,78.0,280.3303,28.683911316879772,-16.003227537519734,49.31608868312023,33.31286114560049,0.0019183101126733176,5.989780832042745,0.0,1.6245057354435304,25.696656268001547
279.5999999999999,63.0,280.2302999999999,13.743575388126281,-16.93873224158581,49.25642461187372,32.31769237028791,0.0011787631745126784,5.873780318883138,0.0,1.5573293019169108,24.885403986313346
279.5,64.0,280.1303,14.783692139185447,-17.848543531108223,49.21630786081455,31.36776432970633,0.0007182821686804982,5.761138032639236,0.0,1.494257905110399,24.111650109788012
279.4000000000001,58.0,280.03030000000007,8.816880677261317,-18.722860598304774,49.18311932273868,30.46025872443391,0.0004340063102348516,5.651724795239348,0.0,1.4349619783977354,23.37313794448659
279.29999999999995,72.0,279.93029999999993,22.861428611847657,-19.545972586557255,49.13857138815234,29.592598801595088,0.00026001767366018116,5.545417617860051,0.0,1.3791445492921732,22.667776616769203
279.20000000000005,61.0,279.8303,11.91032673543517,-20.327255251739405,49.08967326456483,28.762418012825425,0.00015445096469989878,5.442099346368492,0.0,1.3265374266072771,21.993626788884956
279.0999999999999,65.0,279.7302999999999,15.949504898192465,-21.082960136702344,49.050495101807535,27.96753496510519,9.095694885619963e-05,5.341658330369783,0.0,1.2768979006028576,21.348887777183695
279.0,54.0,279.6303,4.978935724040085,-21.81513126163268,49.021064275959915,27.205933014327236,5.3102699088293345e-05,5.24398811407609,0.0,1.2300058783467371,20.73188591920532
278.9000000000001,59.0,279.53030000000007,10.0,-22.52425667520674,49.0,26.47574332479326,3.073349783063521e-05,5.148987147352925,0.0,1.1856613895972234,20.141064054345282
278.79999999999995,49.0,279.43029999999993,0.0,-23.22476944434236,49.0,25.77523055565764,1.7632036520244765e-05,5.056558515448779,0.0,1.1436824091874511,19.57497199898489
278.70000000000005,55.0,279.3303,6.0,-23.897219425428418,49.0,25.102780574571582,1.0026966243408483e-05,4.966609686030704,0.0,1.103902950629478,19.032257910945155
278.5999999999999,53.0,279.2302999999999,4.0,-24.543110232615216,49.0,24.456889767384784,5.6519164156258176e-06,4.879052272262502,0.0,1.066171392847005,18.51166045035886
278.5,55.0,279.1303,6.0,-25.163844368904435,49.0,23.836155631095565,3.1576534147876475e-06,4.793801810772127,0.0,1.0303490078872743,18.012001654782747
278.4000000000001,53.0,279.03030000000007,4.0,-25.76073158005203,49.0,23.23926841994797,1.7484775671216686e-06,4.71077755343743,0.0,0.9963086623809848,17.532180455651986
278.29999999999995,55.0,278.93029999999993,6.0,-26.334996327375105,49.0,22.665003672624895,9.595501570906436e-07,4.62990227201594,0.0,0.9639336696204633,17.071166771438335
278.20000000000005,61.0,278.8303,12.0,-26.887784510838763,49.0,22.112215489161237,5.218830626674576e-07,4.551102074714807,0.0,0.9331167725435893,16.627996120019777
278.0999999999999,49.0,278.7302999999999,0.0,-27.42016954496675,49.0,21.57983045503325,2.812957872868721e-07,4.4743062338685915,0.0,0.9037592407768353,16.201764699092035
278.0,54.0,278.6303,5.0,-27.933157869431426,49.0,21.066842130568574,1.5025364512578482e-07,4.399447023963325,0.0,0.8757700673016873,15.791624889049919
277.9000000000001,61.0,278.53030000000007,12.0,-28.427693961222975,49.0,20.572306038777025,7.953283320732144e-08,4.326459569294735,0.0,0.8490652523354066,15.39678113761405
277.79999999999995,63.0,278.43029999999993,14.0,-28.90466490406995,49.0,20.09533509593005,4.171728061451481e-08,4.255281700612426,0.0,0.8235671637380695,15.016486189862274
277.70000000000005,64.0,278.3303,15.0,-29.36490456234416,49.0,19.63509543765584,2.1683161756333868e-08,4.18585382014491,0.0,0.7992039647115969,14.65003763111617
277.5999999999999,64.0,278.2302999999999,15.0,-29.809197400067973,49.0,19.190802599932027,1.1167497885630579e-08,4.118118774446298,0.0,0.7759091007951956,14.296774713523034
277.5,67.0,278.1303,18.0,-30.238281980323933,49.0,18.761718019676067,5.6990909665940565e-09,4.052021734552376,0.0,0.7536208392195917,13.956075440205009
277.4000000000001,57.0,278.03030000000007,8.0,-30.652854176106622,49.0,18.347145823893378,2.8817903248373824e-09,3.9875100829633676,0.0,0.7322818545822715,13.627353883465947
277.29999999999995,49.0,277.93029999999993,0.0,-31.05357011999876,49.0,17.94642988000124,1.4438352904949302e-09,3.9245333070142308,0.0,0.711838855582807,13.310057715960369
277.20000000000005,55.0,277.8303,6.0,-31.44104891703572,49.0,17.55895108296428,7.167394171588049e-10,3.863042898220171,0.0,0.6922422482202812,13.00366593580709
277.0999999999999,50.0,277.7302999999999,1.0,-31.815875142495145,49.0,17.184124857504855,3.525209125653829e-10,3.802992257214779,0.0,0.673445831427588,12.70768676850997
