#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi2,C-C,C-O,C=O
281.70000000000005,170.0,282.36850000000004,114.59638946530306,19.953429367258252,55.40361053469694,75.35703990195519,2.717372753820496,8.87333394993827,5.71840282925892e-189,1.6171074414528996,58.45805362409162,3.6911721326519054
281.5999999999999,144.0,282.2684999999999,88.88523879159705,16.14471051714193,55.11476120840295,71.25947172554488,1.7307657669658734,8.670417631860065,3.623096154844647e-192,1.4986058768929658,55.78895208105711,3.5707303687688574
281.5,132.0,282.1685,77.12089032912303,12.83153577279085,54.879109670876964,67.71064544366781,1.091984598424232,8.474434961391033,2.1586585559347207e-195,1.3929009093491809,53.29522118781732,3.4561037866860507
281.4000000000001,140.0,282.0685000000001,85.35152563657036,9.926004205673927,54.648474363429635,64.57447856910356,0.682189631284957,8.285071263876747,1.2094475139016913e-198,1.298181698574098,50.96211288871355,3.346923086654218
281.29999999999995,132.0,281.96849999999995,77.58281666469438,7.338852155163323,54.41718333530562,61.756035490468946,0.42183816190895274,8.102029646379048,6.372195297216087e-202,1.212952354086086,48.77636743965211,3.242847888442749
281.20000000000005,119.0,281.86850000000004,64.78491266252155,4.973620189223844,54.21508733747845,59.188707526702295,0.258105918334788,7.925029796671403,3.157112868359155e-205,1.13596727349464,46.72604048758457,3.143564050616894
281.0999999999999,101.0,281.7684999999999,46.94351509440635,2.7688571729143874,54.05648490559365,56.82534207850804,0.15621959626545454,7.753806876485796,1.4709236073025412e-208,1.0661817238915807,44.80035260610054,3.0487812757646657
281.0,108.0,281.6685,54.08693136566895,0.7190518456178125,53.91306863433105,54.63212047994886,0.09350728695838163,7.588110500602417,6.444498203383896e-212,1.0027136225235933,42.98955810256547,2.9582309672990035
280.9000000000001,101.0,281.5685000000001,47.2307553846238,-1.1848941487972269,53.7692446153762,52.584350466578975,0.055338307019665654,7.427703794193372,2.655137856279404e-215,0.9448136620084758,41.28483039532369,2.871664308033769
280.79999999999995,104.0,281.46849999999995,50.369302098111476,-2.967108331917906,53.630697901888524,50.66358956997062,0.03237311613715314,7.272362521603038,1.0286888244738189e-218,0.8918417314298989,39.67816166614048,2.788850534660049
280.70000000000005,96.0,281.36850000000004,42.50113494908397,-4.6431753495711945,53.49886505091603,48.855689701344836,0.01871705888129855,7.121874280400514,3.7478305566201344e-222,0.8432481415805426,38.16227483488956,2.7095753855929177
280.5999999999999,90.0,281.2684999999999,36.61344087135072,-6.237083696305959,53.38655912864928,47.14947543234332,0.010693229119730146,6.976037755135768,1.284029060164476e-225,0.7985585539184835,36.73054619163376,2.633639702535573
280.5,76.0,281.1685,22.69763502913427,-7.7665100070900195,53.30236497086573,45.53585496377571,0.006035713164141235,6.8346620257743975,4.13684012250008e-229,0.7573617918351384,35.37693726441471,2.5608581685873326
280.4000000000001,85.0,281.0685000000001,31.774960794313955,-9.217815120278019,53.225039205686045,44.007224085408026,0.0033653706420864182,6.697565926242413,1.2533189325030189e-232,0.7192999144809652,34.09593470619844,2.4910581678441197
280.29999999999995,77.0,280.96849999999995,23.853927957964835,-10.589005226225837,53.146072042035165,42.55706681580933,0.0018533743074568164,6.564577448956788,3.5707006481264427e-236,0.68406008091688,32.88249715833652,2.424078753291679
280.20000000000005,73.0,280.86850000000004,19.916060996360166,-11.904252053151872,53.083939003639834,41.17968695048796,0.0010080110403839651,6.4355331915873215,9.566305890872847e-240,0.6513678414725967,31.73200819500773,2.359769711379934
280.0999999999999,91.0,280.7684999999999,37.99827242908732,-13.131701498213872,53.00172757091268,39.870026072698806,0.0005413641679684149,6.310277842638769,2.4100944580861895e-243,0.6209815747362604,30.640234578105204,2.2979907130506048
280.0,79.0,280.6685,26.08924691629425,-14.28721475897212,52.91075308370575,38.62353832473363,0.00028707124544489836,6.1886637027605,5.70982560135066e-247,0.5926878501166096,29.603289158413464,2.2386105421976117
279.9000000000001,72.0,280.5685000000001,19.15347054459005,-15.410427143231239,52.84652945540995,37.43610231217871,0.00015028759214044893,6.070550238952021,1.2720688035971467e-250,0.5662975427287216,28.61759784932697,2.18150639357886
279.79999999999995,81.0,280.46849999999995,28.220719873697654,-16.475322814584914,52.779280126302346,36.30395731171743,7.766943379399843e-05,5.955803669098608,2.665000774768299e-254,0.5416425632771995,27.6798701767881,2.1265632331197306
279.70000000000005,78.0,280.36850000000004,25.29668971843526,-17.479654802482386,52.70331028156474,35.22365547908235,3.9621766507816914e-05,5.844296574486305,5.250287146018839e-258,0.5185730933784708,26.787072975108764,2.0736732143423082
279.5999999999999,75.0,280.2684999999999,22.36434623486622,-18.44362903843092,52.63565376513378,34.19202472670286,1.994985901525435e-05,5.7359075381498785,9.726749962484924e-262,0.49695523838907324,25.936406854950544,2.0227351453543516
279.5,75.0,280.1685,22.427930446637134,-19.365930685966063,52.572069553362866,33.2061388673968,9.913706115136515e-06,5.630520807099994,1.6945384464202596e-265,0.47666902676158407,25.12528511837915,1.9736540014499615
279.4000000000001,74.0,280.0685000000001,21.490273881968328,-20.246433264874398,52.50972611803167,32.263292853157274,4.861748253841613e-06,5.528025976628488,2.7760934446204445e-269,0.4576066983219497,24.351314837551946,1.9263404789066405
279.29999999999995,66.0,279.96849999999995,13.540000588341272,-21.09901769363047,52.45999941165873,31.36098171802826,2.352778423092376e-06,5.428317695055445,4.276768212457694e-273,0.4396712344803687,23.612279849669164,1.8807105860448596
279.20000000000005,73.0,279.86850000000004,20.588447119914647,-21.91467055750666,52.41155288008535,30.496882322578692,1.12350600943502e-06,5.3312953874096785,6.195784808299355e-277,0.4227750918593549,22.906125451772986,1.836685268030664
279.0999999999999,75.0,279.7684999999999,22.649825368090077,-22.681337330196556,52.35017463190992,29.668837301713367,5.293596804887507e-07,5.236862996658983,8.440650472132396e-281,0.40683910762262776,22.23094460580016,1.794190062271916
279.0,73.0,279.6685,20.71137812114428,-23.413781072116308,52.28862187885572,28.874840806739414,2.460844553494695e-07,5.144928741227148,1.0813206245561588e-284,0.3917915502745622,21.584965487564002,1.753154781589247
278.9000000000001,62.0,279.5685000000001,9.754625684816723,-24.13234856453745,52.24537431518328,28.11302575064583,1.128634994782206e-07,5.055404887625164,1.3026628735556595e-288,0.3775672941433527,20.96654023338688,1.7135132226269316
278.79999999999995,60.0,279.46849999999995,7.779516015509735,-24.838831643996528,52.220483984490265,27.381652340493737,5.106674824379746e-08,4.968207537129683,1.475735633400146e-292,0.3641070993831157,20.37413475568284,1.675202897231351
278.70000000000005,63.0,279.36850000000004,10.80589866516403,-25.51500360552997,52.19410133483597,26.679097729306,2.2793909506818233e-08,4.883256425519299,1.5721141305322438e-296,0.35135698228952156,19.806319513953778,1.63816478474949
278.5999999999999,56.0,279.2684999999999,3.8266701110638692,-26.16948323644985,52.17332988893613,26.00384665248628,1.0036380699364034e-08,4.800474734957256,1.5749202155717057e-300,0.33926766315547097,19.261761140933928,1.602343103403245
278.5,68.0,279.1685,15.854608377927761,-26.79090868530379,52.14539162207224,25.35448293676845,4.359087879118926e-09,4.71978891718691,1.4836519203099275e-304,0.3277940808997037,18.739214835243576,1.567685099079171
278.4000000000001,72.0,279.0685000000001,19.905370925970715,-27.364947287542474,52.094629074029285,24.72968178648681,1.867489930526521e-09,4.641128527260513,1.3143301410266777e-308,0.31689496535978046,18.237517441968993,1.5341408500300335
278.29999999999995,56.0,278.96849999999995,3.93921916004048,-27.932578074898494,52.06078083995952,24.128202765061026,7.891304768592095e-10,4.5644260670916195,1.09490361859e-312,0.30653245952189917,17.75558115152508,1.5016630861332938
278.20000000000005,62.0,278.86850000000004,9.958948097160572,-28.492168502863198,52.04105190283943,23.54888339997623,3.288903422048924e-10,4.48961683816897,8.577217e-317,0.29667178510927705,17.292387754891482,1.4702070214776086
278.0999999999999,57.0,278.7684999999999,4.98015467885191,-29.029211972965303,52.01984532114809,22.990633348182786,1.351914820695428e-10,4.416638802819764,6.413e-321,0.2872809459133887,16.846983400150354,1.4397301991640874
278.0,61.0,278.6685,9.0,-29.547570933804785,52.0,22.452429066195215,5.480990127789843e-11,4.345432453461697,0.0,0.2783304640610757,16.418473801302618,1.4101923473150142
277.9000000000001,52.0,278.5685000000001,0.0,-30.06669106462309,52.0,21.93330893537691,2.191220121466877e-11,4.275940689315565,0.0,0.26979314508969093,16.00601985557805,1.381555245371694
277.79999999999995,67.0,278.46849999999995,15.0,-30.567631201578976,52.0,21.432368798421024,8.641475245842796e-12,4.208108700097904,0.0,0.26164386827837316,15.608833630185606,1.3537825998505002
277.70000000000005,69.0,278.36850000000004,17.0,-31.051242132243374,52.0,20.948757867756626,3.3581849114886446e-12,4.141883856242476,0.0,0.25385939916962263,15.226174683542387,1.3268399287987822
277.5999999999999,65.0,278.2684999999999,13.0,-31.51832502920159,52.0,20.48167497079841,1.2881449022993228e-12,4.077215605232098,0.0,0.2464182216290381,14.857346689675863,1.3006944542601204
277.5,63.0,278.1685,11.0,-31.969634899316063,52.0,20.030365100683937,4.885567808002153e-13,4.014055373657417,0.0,0.23930038714402693,14.50169433776047,1.2753150021215327
277.4000000000001,56.0,278.0685000000001,4.0,-32.405883755659204,52.0,19.594116244340796,1.8053319431847853e-13,3.9523564746383775,0.0,0.23248737936225855,14.158600481573059,1.250671908766921
277.29999999999995,66.0,277.96849999999995,14.0,-32.82774353732927,52.0,19.17225646267073,6.605451490364726e-14,3.892074020277737,0.0,0.22596199212928492,13.827483516249483,1.226736934014159
277.20000000000005,68.0,277.86850000000004,16.0,-33.235848799841946,52.0,18.764151200158057,2.5630541015914828e-14,3.8331648388339867,0.0,0.21970821950532413,13.507794961962658,1.20348317985606
277.0999999999999,55.0,277.7684999999999,3.0,-33.63079919651459,52.0,18.369200803485416,9.327863033051069e-15,3.7755873963229156,0.0,0.21371115643158387,13.19901723616455,1.1808850145663554
277.0,58.0,277.6685,6.0,-34.013161769205624,52.0,17.98683823079438,3.0188812181618737e-15,3.719301722281535,0.0,0.20795690888112842,12.90066159786114,1.1589180017705716
