#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,Ti-C,Ti 2+,Ti 3+,TiO2,Ti-C(1/2),Ti 2+(1/2),Ti 3+(1/2)
455.5999999999999,14115.0,456.2438999999999,9946.528649887696,5737.214260676308,4168.471350112304,9905.685610788612,2353.0445221047707,4305.216480178331,2963.070666905773,284.3539406098563,1.3497556291368542e-17,9.898804512376867e-07,6.854098745184928e-16
455.5,14423.0,456.1439,10335.187688047326,6390.55465607919,4087.8123119526736,10478.366968031864,2685.4247662113835,4838.4125935152015,2686.445858345522,268.083749472596,1.9908801314861748e-18,4.871607061678563e-07,2.5748360237188646e-16
455.4000000000001,14543.0,456.04390000000006,10538.199762889943,6930.343655542441,4004.800237110057,10935.143892652499,3087.6523273140665,5197.773296204913,2396.578096497902,253.14017239858407,2.823721396554392e-19,2.3703416513574181e-07,9.563340032671106e-17
455.29999999999995,15078.0,455.9438999999999,11159.490033360937,7339.988478405581,3918.5099666390634,11258.498445044645,3577.9137591450394,5337.505003846863,2103.693617649431,239.38606428928733,3.8508345038583667e-20,1.1402467353394977e-07,3.511805223335503e-17
455.20000000000005,15381.0,455.8439,11552.815362619342,7632.348480285505,3828.1846373806593,11460.533117666164,4177.639499647578,5239.209738443332,1816.98274537429,226.7011341467351,5.04959913235975e-21,5.4229539918539375e-08,1.2750054602622147e-17
455.0999999999999,15435.0,455.7438999999999,11699.287430229551,7847.76695536069,3735.7125697704487,11583.479525131139,4908.461554467845,4915.863351024165,1544.175035937476,214.97958367615396,6.368620626247043e-22,2.5498944005436536e-08,4.576721337465609e-18
455.0,15559.0,455.6439,11917.20866576624,8045.780101295308,3641.79133423376,11687.571435529067,5783.1630701442755,4409.00252292229,1291.277730719781,204.128111730867,7.725398374763302e-23,1.1853801857459945e-08,1.6242680348590962e-18
454.9000000000001,15499.0,455.54390000000006,11952.135461093225,8275.43437976401,3546.864538906774,11822.298918670785,6785.794176847172,3779.96188355852,1062.4786347739898,194.0642234856556,9.016019843909063e-24,5.4480655547959556e-09,5.699302734199481e-19
454.79999999999995,15217.0,455.4438999999999,11764.454764283084,8529.547095283671,3452.545235716916,11982.092331000587,7839.46818646367,3097.7118818925574,860.1974686699511,184.71479397193409,1.009631619871812e-24,2.4755755157305293e-09,1.9771815836010957e-19
454.70000000000005,15149.0,455.3439,11790.129781627427,8705.31619263945,3358.870218372573,12064.186411012022,8776.297972878494,2426.6165237360933,685.2570699773166,176.01484441900735,1.0784643823884666e-25,1.1121393970096985e-09,6.781600284117858e-20
454.5999999999999,14754.0,455.2438999999999,11487.704180266428,8605.517623632513,3266.295819733571,11871.813443366085,9349.714535678731,1817.0538885007243,537.1385221208698,167.906497065265,1.0503599978191983e-26,4.93959640157305e-10,2.2997393779556745e-20
454.5,14455.0,455.1439,11279.246831339977,8027.299651399169,3175.7531686600228,11203.052820059193,9327.840596591714,1300.5917419705634,414.28240147847436,160.3380800182244,1.1143832779599012e-27,2.1690666568038357e-10,7.710558853127841e-21
454.4000000000001,13801.0,455.04390000000006,10712.707371587758,6903.847026653457,3088.2926284122423,9992.1396550657,8634.61718840875,889.8579910079121,314.40111705959316,153.26335858934985,1.7387166542008984e-28,9.41680384586729e-11,2.555959056732311e-21
454.29999999999995,12877.0,454.9438999999999,9870.565680501015,5376.5925023227865,3006.434319498985,8383.026821821772,7419.63393606066,581.9785060434045,234.77350620862376,146.64087350904495,0.0,4.0418793218289896e-11,8.376888416209092e-22
454.20000000000005,11183.0,454.8439,8248.624495570559,3719.954560397755,2934.3755044294403,6654.330064827195,5977.564729504179,363.83101145228073,172.5009541747603,140.43336969595765,0.0,1.7151904668437568e-11,2.714390769607807e-22
454.0999999999999,8969.0,454.7438999999999,6091.654833353634,2188.403645688108,2877.3451666463666,5065.748812334475,4589.0088658630175,217.41975904447443,124.7128854806704,134.60730194630503,0.0,7.195990123383739e-12,8.696065667596564e-23
454.0,6979.0,454.6439,4142.3548095123715,922.5976654834549,2836.645190487628,3759.242855971083,3417.1978926465517,124.19520661556827,88.71735057956741,129.13240612939268,0.0,2.984818693216833e-12,2.754444670459941e-23
453.9000000000001,5409.0,454.54390000000006,2599.1653872704314,-50.16979681860175,2809.8346127295686,2759.664815910967,2505.771028995644,67.8136603023038,62.09880030337541,123.98132630964233,0.0,1.224037001034731e-12,8.62593332322402e-24
453.79999999999995,4538.0,454.4438999999999,1745.443608492203,-766.7393890529411,2792.556391507797,2025.8170024548558,1828.5235818261667,35.3945232105669,42.76960768191242,119.1292897362093,0.0,4.96272636034245e-13,2.6707850844951437e-24
453.70000000000005,4077.0,454.3439,1296.5413806174029,-1283.3282568341474,2780.458619382597,1497.1303625484497,1335.9333000515537,17.6588116492618,28.98442794486744,114.55382290276638,0.0,1.9892772015538376e-13,8.175843863826904e-25
453.5999999999999,3629.0,454.2438999999999,857.1062942868257,-1653.922970641854,2771.8937057131743,1117.9707350713204,979.987336611832,8.421576734633687,19.32731879452736,110.23450293032732,0.0,7.883507303722225e-14,2.474497602782683e-25
453.5,3429.0,454.1439,663.1522615276758,-1920.7807361368386,2765.847738472324,845.0670023354854,722.3940713583354,3.839121650416917,12.68106992431776,106.15273940241536,0.0,3.088821675040758e-14,7.404611672416803e-26
453.4000000000001,3386.0,454.04390000000006,625.2762561145764,-2113.5725636346333,2760.7237438854236,647.1511802507903,534.9998068674988,1.6729265183770474,8.186864351065179,102.29158251384924,0.0,1.1965074055954146e-14,2.1906769501201447e-26
453.29999999999995,3255.0,453.9438999999999,498.7464195946727,-2253.933255225049,2756.2535804053273,502.3203251802786,397.7872997685306,0.6968324793202024,5.2006389234543295,98.6355540089734,0.0,4.582338194161852e-15,6.40789212063234e-27
453.20000000000005,3237.0,453.8439,484.6573510349185,-2356.9729426297145,2752.3426489650815,395.3697063353668,296.6710848277494,0.2774510880546028,3.250672518926896,95.17049790063592,0.0,1.735034357616121e-15,1.853159695121852e-27
453.0999999999999,3142.0,453.7438999999999,393.148325874482,-2433.135534246858,2748.851674125518,315.71613987866033,221.72784442446783,0.10559686078533519,1.9992501977396318,91.88344839566754,0.0,6.494985901908381e-16,5.298724041607936e-28
453.0,3011.0,453.6439,264.76480266434965,-2490.3054262552846,2746.2351973356504,255.92977108036587,165.91897199847426,0.038416881741120984,1.2098693805716638,88.76251281957883,0.0,2.403795617939766e-16,1.4979266911624058e-28
452.9000000000001,3076.0,453.54390000000006,332.1386480201322,-2533.124801443593,2743.861351979868,210.73655053627493,124.20600065646492,0.013359793389232186,0.7204224434224454,85.79676764299832,0.0,8.79561190533815e-17,4.186688199920169e-29
452.79999999999995,3039.0,453.4438999999999,297.6432487702391,-2565.0073984495643,2741.356751229761,176.34935278019674,92.94664767698178,0.004441031981792031,0.4220980953398633,82.97616597589328,0.0,3.1818798083036285e-17,1.1569417108758274e-29
452.70000000000005,3028.0,453.3439,288.97619531433156,-2589.00483116466,2739.0238046856684,150.01897352100843,69.48276531026649,0.0014111545733096868,0.24334193723370434,80.29145511893492,0.0,1.1380220470821593e-17,3.160917353924025e-30
452.5999999999999,3016.0,453.2438999999999,279.23593720330837,-2607.033985660716,2736.7640627966916,129.7300771359757,51.85750779304339,0.0004286193785820669,0.1380377716967179,77.73410295185703,0.0,4.024081554670451e-18,8.538382460861632e-31
452.5,2913.0,453.1439,178.05455108547812,-2620.9527196560525,2734.945448914522,113.99272925846918,38.61932560684799,0.00012444445353245847,0.07704710571729403,75.29623210145037,0.0,1.4067990448472923e-18,2.280336135127252e-31
452.4000000000001,2932.0,453.04390000000006,198.55229147113687,-2631.750203681287,2733.447708528863,101.69750484757625,28.68459455590261,3.453709581788285e-05,0.04231478399759759,72.97056097058022,0.0,4.862353714423434e-19,6.021198375991641e-32
452.29999999999995,2938.0,452.9438999999999,206.16181256717164,-2639.8247712315015,2731.8381874328284,92.0134162013269,21.2401894128125,9.162260046127896e-06,0.022866797074033975,70.75035082918032,0.0,1.6615377979405588e-19,1.5719104598181191e-32
452.20000000000005,2911.0,452.8439,180.70033762900675,-2645.9845780486708,2730.2996623709932,84.3150843223226,15.673564781755337,2.323410459962964e-06,0.012158946775266678,68.62935827038154,0.0,5.613362578139657e-20,4.0572659232969965e-33
452.0999999999999,2909.0,452.7438999999999,180.13535720746222,-2650.734484411791,2728.864642792538,78.13015838074651,11.522003829173173,5.631911146621701e-07,0.0063615652669546975,66.60179242311527,0.0,1.8749304297180254e-20,1.0353804119092737e-33
452.0,2859.0,452.6439,131.37421005485385,-2654.524849907135,2727.625789945146,73.10094003801132,8.435388532941447,1.3049449063674048e-07,0.00327498584502621,64.66227638873035,0.0,6.191507639493377e-21,2.612325062116014e-34
451.9000000000001,2879.0,452.54390000000006,152.50317153621882,-2657.5407308520657,2726.496828463781,68.95609761171542,6.148626202108846,2.8902478482174293e-08,0.0016589461063728549,62.805812434597726,0.0,2.0214214112585383e-21,6.516513375985445e-35
451.79999999999995,2796.0,452.4438999999999,70.38960128180634,-2660.120766237295,2725.6103987181937,65.48963248089879,4.46105507889986,6.1190573618344666e-09,0.000826861056280996,61.02775053482359,0.0,6.524789463974833e-22,1.6071786946678442e-35
451.70000000000005,2837.0,452.3439,112.11541159043463,-2662.3394709298364,2724.8845884095654,62.54511747972916,3.220952063064898,1.238341678830264e-09,0.00040551806743255455,59.323759897358485,0.0,2.0822138793848488e-22,3.918987188219847e-36
451.5999999999999,2899.0,452.2438999999999,175.2582776543586,-2663.7379132077012,2723.7417223456414,60.00380913794029,2.3138102895298527,2.3955375559718986e-10,0.0001956884932611584,57.689803159677616,0.0,6.569515840309616e-23,9.448096541785798e-37
451.5,2903.0,452.1439,180.67379585515437,-2664.550569091232,2722.3262041448456,57.775635053613954,1.653429163353926,4.4296764457245795e-11,9.291755648253578e-05,56.122112972659245,0.0,2.049229429023625e-23,2.252037419514539e-37
451.4000000000001,2770.0,452.04390000000006,48.58554501755998,-2665.622120404068,2721.41445498244,55.79233457837192,1.1751204419588162,7.829743860501876e-12,4.341178880549609e-05,54.61717072461647,0.0,6.319707778495062e-24,5.307227249535137e-38
451.29999999999995,2867.0,451.9438999999999,146.3608338103695,-2666.63694121222,2720.6391661896305,54.00222497741056,0.8305178343467934,1.3229079681069066e-12,1.9956987850751042e-05,53.1716871860746,0.0,1.9268708332348176e-24,1.2365752992499865e-38
451.20000000000005,2824.0,451.8439,104.35792565358724,-2667.275871693706,2719.6420743464128,52.36620265270685,0.5836087447485944,2.1365754680183697e-13,9.027338228454213e-06,51.782584880619815,0.0,5.808411835332621e-25,2.8486182466236807e-39
451.0999999999999,2771.0,451.7438999999999,51.97966988090593,-2668.165642568432,2719.020330119094,50.85468755066223,0.4077015237846445,3.298476320819137e-14,4.0179251899095735e-06,50.44698200895236,0.0,1.7310570989865745e-25,6.4879685793049365e-40
451.0,2787.0,451.6439,68.45864505525469,-2669.096064524587,2718.5413549447453,49.445290420158656,0.28311088801079554,4.867601673574439e-15,1.7596301241267687e-06,49.16217777251773,0.0,5.100521445131267e-26,1.4609791754564841e-40
450.9000000000001,2882.0,451.54390000000006,164.38464735340858,-2669.4943174365076,2717.6153526465914,48.12103521008372,0.19539549208923584,6.866307053632761e-16,7.58260338634624e-07,47.925638959734144,0.0,1.4858225845967978e-26,3.2526708288993083e-41
450.79999999999995,2807.0,451.4438999999999,90.39790061225403,-2669.7330912921334,2716.602099387746,46.86900809561265,0.13402010128787287,9.258442581375611e-17,3.2150868035960164e-07,46.7349876728161,0.0,4.279258536983127e-27,7.159735943292084e-42
450.70000000000005,2777.0,451.3439,61.0,-2670.3206658274867,2716.0,45.67933417251313,0.09134395223502324,1.1933262175822121e-17,1.3413572947245986e-07,45.587990086142376,0.0,1.2184824799600655e-27,1.5581694948699763e-42
450.5999999999999,2716.0,451.2438999999999,0.0,-2671.455594628707,2716.0,44.544405371293266,0.06185917757206588,1.4702356690982793e-18,5.5064748273268105e-08,44.48254613865645,0.0,3.430198441074337e-28,3.3526883965749704e-43
450.5,2741.0,451.1439,25.0,-2672.5416995535497,2716.0,43.45830044645013,0.04162035112999471,1.7314950542499755e-19,2.224232852805796e-08,43.416680073077806,0.0,9.547032353455935e-29,7.132347369018748e-44
450.4000000000001,2842.0,451.04390000000006,126.0,-2673.5836487132633,2716.0,42.41635128673664,0.027819534307343616,1.949225498045959e-20,8.840244043956345e-09,42.388531743589056,0.0,2.627040307397932e-29,1.5001427357876503e-44
450.29999999999995,2761.0,450.9438999999999,45.0,-2674.585179795387,2716.0,41.414820204613015,0.018471579338251515,2.0975360808878947e-21,3.4572092608161116e-09,41.39634862181755,0.0,7.146843485719787e-30,3.119560995072141e-45
450.20000000000005,2815.0,450.8439,99.0,-2675.549339019614,2716.0,40.45066098038601,0.0121825411047649,2.157562197692867e-22,1.3303456418315291e-09,40.4384784379509,0.0,1.9222549993487736e-30,6.413796574075339e-46
450.0999999999999,2808.0,450.7438999999999,92.0,-2676.4786572306343,2716.0,39.521342769365496,0.007980368704361878,2.1214057243058942e-23,5.037101764176356e-10,39.513362400157426,0.0,5.1116006867049255e-31,1.303760090197392e-46
450.0,2796.0,450.6439,80.0,-2677.37527908435,2716.0,38.62472091565003,0.005191974272211182,1.9938417074409616e-24,1.8766114806410158e-10,38.61952894119016,0.0,1.3438538301848713e-31,2.620239476069133e-47
